"METHOD_CONSTRUCTION_ID","BORE_HOLE_ID","WELL_ID","METHOD_CONSTRUCTION_CODE","OTHER_METHOD_CONSTRUCTION"
961520809,10042650,"1520809","5",
961520810,10042651,"1520810","5",
961520811,10042652,"1520811","5",
961520812,10042653,"1520812","5",
961520813,10042654,"1520813","5",
961520814,10042655,"1520814","5",
961520815,10042656,"1520815","5",
961520816,10042657,"1520816","4",
961520817,10042658,"1520817","1",
961520818,10042659,"1520818","5",
961520819,10042660,"1520819","5",
961520820,10042661,"1520820","2",
961520821,10042662,"1520821","2",
961520822,10042663,"1520822","4",
961520823,10042664,"1520823","4",
961520824,10042665,"1520824","5",
961520825,10042666,"1520825","5",
961520826,10042667,"1520826","5",
961520827,10042668,"1520827","5",
961520828,10042669,"1520828","5",
961520829,10042670,"1520829","5",
961520830,10042671,"1520830","5",
961520831,10042672,"1520831","5",
961520832,10042673,"1520832","5",
961520833,10042674,"1520833","5",
961520834,10042675,"1520834","5",
961520835,10042676,"1520835","5",
961520836,10042677,"1520836","5",
961520837,10042678,"1520837","5",
961520838,10042679,"1520838","5",
961520839,10042680,"1520839","5",
961520840,10042681,"1520840","5",
961520841,10042682,"1520841","5",
961520842,10042683,"1520842","5",
961520843,10042684,"1520843","1",
961520844,10042685,"1520844","5",
961520845,10042686,"1520845","5",
961520846,10042687,"1520846","5",
961520847,10042688,"1520847","5",
961520848,10042689,"1520848","5",
961520849,10042690,"1520849","5",
961520850,10042691,"1520850","5",
961520851,10042692,"1520851","5",
961520852,10042693,"1520852","5",
961520853,10042694,"1520853","5",
961520854,10042695,"1520854","5",
961520855,10042696,"1520855","5",
961520856,10042697,"1520856","5",
961520857,10042698,"1520857","5",
961520858,10042699,"1520858","5",
961520859,10042700,"1520859","5",
961520860,10042701,"1520860","5",
961520861,10042702,"1520861","5",
961520862,10042703,"1520862","4",
961520863,10042704,"1520863","5",
961520864,10042705,"1520864","1",
961520865,10042706,"1520865","1",
961520866,10042707,"1520866","5",
961520867,10042708,"1520867","5",
961520868,10042709,"1520868","1",
961520869,10042710,"1520869","5",
961520870,10042711,"1520870","5",
961520871,10042712,"1520871","4",
961520872,10042713,"1520872","5",
961520873,10042714,"1520873","5",
961520874,10042715,"1520874","5",
961520875,10042716,"1520875","4",
961520876,10042717,"1520876","4",
961520877,10042718,"1520877","4",
961520878,10042719,"1520878","1",
961520879,10042720,"1520879","5",
961520880,10042721,"1520880","4",
961520881,10042722,"1520881","1",
961520882,10042723,"1520882","5",
961520883,10042724,"1520883","5",
961520884,10042725,"1520884","5",
961520885,10042726,"1520885","5",
961520886,10042727,"1520886","5",
961520887,10042728,"1520887","5",
961520888,10042729,"1520888","5",
961520890,10042731,"1520890","5",
961520891,10042732,"1520891","5",
961520892,10042733,"1520892","1",
961520893,10042734,"1520893","1",
961520894,10042735,"1520894","1",
961520895,10042736,"1520895","1",
961520896,10042737,"1520896","1",
961520897,10042738,"1520897","1",
961520898,10042739,"1520898","5",
961520899,10042740,"1520899","5",
961520900,10042741,"1520900","5",
961520901,10042742,"1520901","5",
961520902,10042743,"1520902","5",
961520903,10042744,"1520903","5",
961520904,10042745,"1520904","5",
961520905,10042746,"1520905","5",
961520906,10042747,"1520906","5",
961520907,10042748,"1520907","5",
961520908,10042749,"1520908","5",
961520909,10042750,"1520909","1",
961520910,10042751,"1520910","1",
961520911,10042752,"1520911","4",
961520912,10042753,"1520912","1",
961520913,10042754,"1520913","1",
961520914,10042755,"1520914","1",
961520915,10042756,"1520915","4",
961520916,10042757,"1520916","1",
961520917,10042758,"1520917","4",
961520918,10042759,"1520918","4",
961520919,10042760,"1520919","1",
961520920,10042761,"1520920","1",
961520921,10042762,"1520921","2",
961520922,10042763,"1520922","2",
961520923,10042764,"1520923","2",
961520924,10042765,"1520924","2",
961520925,10042766,"1520925","4",
961520926,10042767,"1520926","4",
961520927,10042768,"1520927","5",
961520928,10042769,"1520928","5",
961520929,10042770,"1520929","5",
961520930,10042771,"1520930","5",
961520931,10042772,"1520931","5",
961520932,10042773,"1520932","5",
961520933,10042774,"1520933","5",
961520934,10042775,"1520934","5",
961520935,10042776,"1520935","5",
961520936,10042777,"1520936","4",
961520937,10042778,"1520937","4",
961520938,10042779,"1520938","4",
961520939,10042780,"1520939","4",
961520940,10042781,"1520940","5",
961520941,10042782,"1520941","5",
961520942,10042783,"1520942","5",
961520943,10042784,"1520943","5",
961520944,10042785,"1520944","5",
961520945,10042786,"1520945","4",
961520946,10042787,"1520946","4",
961520947,10042788,"1520947","1",
961520948,10042789,"1520948","1",
961520949,10042790,"1520949","5",
961520950,10042791,"1520950","4",
961520951,10042792,"1520951","5",
961520952,10042793,"1520952","4",
961520953,10042794,"1520953","1",
961520954,10042795,"1520954","4",
961520955,10042796,"1520955","4",
961520956,10042797,"1520956","1",
961520957,10042798,"1520957","4",
961520958,10042799,"1520958","5",
961520961,10042802,"1520961","5",
961520962,10042803,"1520962","5",
961520963,10042804,"1520963","5",
961520964,10042805,"1520964","5",
961520965,10042806,"1520965","5",
961520966,10042807,"1520966","4",
961520967,10042808,"1520967","5",
961520968,10042809,"1520968","4",
961520969,10042810,"1520969","2",
961520970,10042811,"1520970","5",
961520971,10042812,"1520971","5",
961520972,10042813,"1520972","5",
961520973,10042814,"1520973","2",
961520974,10042815,"1520974","5",
961520975,10042816,"1520975","5",
961520976,10042817,"1520976","2",
961520977,10042818,"1520977","5",
961520978,10042819,"1520978","5",
961520979,10042820,"1520979","5",
961520980,10042821,"1520980","5",
961520981,10042822,"1520981","5",
961520982,10042823,"1520982","1",
961520983,10042824,"1520983","4",
961520984,10042825,"1520984","5",
961520985,10042826,"1520985","5",
961520986,10042827,"1520986","5",
961520987,10042828,"1520987","5",
961520988,10042829,"1520988","5",
961520989,10042830,"1520989","5",
961520990,10042831,"1520990","5",
961520991,10042832,"1520991","5",
961520992,10042833,"1520992","5",
961520993,10042834,"1520993","5",
961520994,10042835,"1520994","5",
961520995,10042836,"1520995","5",
961520996,10042837,"1520996","5",
961520997,10042838,"1520997","5",
961520998,10042839,"1520998","5",
961520999,10042840,"1520999","5",
961521000,10042841,"1521000","5",
961521001,10042842,"1521001","5",
961521002,10042843,"1521002","5",
961521003,10042844,"1521003","5",
961521004,10042845,"1521004","5",
961521005,10042846,"1521005","5",
961521006,10042847,"1521006","5",
961521007,10042848,"1521007","5",
961521008,10042849,"1521008","5",
961521009,10042850,"1521009","2",
961521010,10042851,"1521010","5",
961521011,10042852,"1521011","5",
961521012,10042853,"1521012","5",
961521013,10042854,"1521013","5",
961521018,10042855,"1521018","5",
961521019,10042856,"1521019","5",
961521020,10042857,"1521020","5",
961521021,10042858,"1521021","5",
961521022,10042859,"1521022","5",
961521023,10042860,"1521023","5",
961521024,10042861,"1521024","5",
961521025,10042862,"1521025","5",
961521026,10042863,"1521026","5",
961521027,10042864,"1521027","5",
961521028,10042865,"1521028","5",
961521029,10042866,"1521029","5",
961521030,10042867,"1521030","5",
961521031,10042868,"1521031","5",
961521032,10042869,"1521032","5",
961521033,10042870,"1521033","5",
961521034,10042871,"1521034","5",
961521035,10042872,"1521035","5",
961521036,10042873,"1521036","5",
961521037,10042874,"1521037","5",
961521038,10042875,"1521038","5",
961521039,10042876,"1521039","5",
961521040,10042877,"1521040","5",
961521041,10042878,"1521041","5",
961521042,10042879,"1521042","5",
961521043,10042880,"1521043","5",
961521044,10042881,"1521044","5",
961521045,10042882,"1521045","5",
961521046,10042883,"1521046","5",
961521047,10042884,"1521047","5",
961521048,10042885,"1521048","4",
961521049,10042886,"1521049","5",
961521050,10042887,"1521050","4",
961521051,10042888,"1521051","5",
961521052,10042889,"1521052","5",
961521053,10042890,"1521053","5",
961521054,10042891,"1521054","4",
961521055,10042892,"1521055","5",
961521056,10042893,"1521056","5",
961521057,10042894,"1521057","1",
961521058,10042895,"1521058","1",
961521059,10042896,"1521059","1",
961521060,10042897,"1521060","5",
961521061,10042898,"1521061","5",
961521062,10042899,"1521062","5",
961521063,10042900,"1521063","1",
961521064,10042901,"1521064","1",
961521065,10042902,"1521065","1",
961521066,10042903,"1521066","1",
961521067,10042904,"1521067","1",
961521068,10042905,"1521068","1",
961521069,10042906,"1521069","1",
961521070,10042907,"1521070","1",
961521071,10042908,"1521071","1",
961521072,10042909,"1521072","1",
961521073,10042910,"1521073","1",
961521074,10042911,"1521074","1",
961521075,10042912,"1521075","1",
961521076,10042913,"1521076","1",
961521077,10042914,"1521077","5",
961521078,10042915,"1521078","5",
961521079,10042916,"1521079","1",
961521080,10042917,"1521080","1",
961521081,10042918,"1521081","1",
961521082,10042919,"1521082","5",
961521083,10042920,"1521083","5",
961521084,10042921,"1521084","5",
961521085,10042922,"1521085","1",
961521086,10042923,"1521086","5",
961521087,10042924,"1521087","5",
961521088,10042925,"1521088","1",
961521089,10042926,"1521089","1",
961521090,10042927,"1521090","4",
961521091,10042928,"1521091","4",
961521092,10042929,"1521092","4",
961521093,10042930,"1521093","4",
961521094,10042931,"1521094","4",
961521095,10042932,"1521095","4",
961521096,10042933,"1521096","4",
961521097,10042934,"1521097","4",
961521098,10042935,"1521098","4",
961521099,10042936,"1521099","4",
961521100,10042937,"1521100","5",
961521101,10042938,"1521101","5",
961521102,10042939,"1521102","5",
961521103,10042940,"1521103","2",
961521104,10042941,"1521104","5",
961521105,10042942,"1521105","5",
961521106,10042943,"1521106","1",
961521107,10042944,"1521107","1",
961521108,10042945,"1521108","0",
961521109,10042946,"1521109","5",
961521110,10042947,"1521110","5",
961521112,10042948,"1521112","5",
961521113,10042949,"1521113","2",
961521114,10042950,"1521114","5",
961521115,10042951,"1521115","2",
961521116,10042952,"1521116","2",
961521117,10042953,"1521117","5",
961521118,10042954,"1521118","5",
961521119,10042955,"1521119","5",
961521120,10042956,"1521120","5",
961521121,10042957,"1521121","4",
961521122,10042958,"1521122","5",
961521123,10042959,"1521123","2",
961521124,10042960,"1521124","2",
961521125,10042961,"1521125","1",
961521126,10042962,"1521126","1",
961521127,10042963,"1521127","1",
961521128,10042964,"1521128","5",
961521129,10042965,"1521129","1",
961521130,10042966,"1521130","1",
961521131,10042967,"1521131","1",
961521132,10042968,"1521132","1",
961521133,10042969,"1521133","1",
961521134,10042970,"1521134","1",
961521135,10042971,"1521135","1",
961521136,10042972,"1521136","5",
961521137,10042973,"1521137","1",
961521138,10042974,"1521138","5",
961521139,10042975,"1521139","1",
961521140,10042976,"1521140","1",
961521141,10042977,"1521141","1",
961521142,10042978,"1521142","5",
961521143,10042979,"1521143","5",
961521144,10042980,"1521144","5",
961521145,10042981,"1521145","5",
961521146,10042982,"1521146","5",
961521147,10042983,"1521147","1",
961521148,10042984,"1521148","5",
961521149,10042985,"1521149","5",
961521150,10042986,"1521150","5",
961521151,10042987,"1521151","5",
961521152,10042988,"1521152","5",
961521153,10042989,"1521153","1",
961521154,10042990,"1521154","2",
961521155,10042991,"1521155","2",
961521156,10042992,"1521156","5",
961521157,10042993,"1521157","5",
961521158,10042994,"1521158","5",
961521159,10042995,"1521159","1",
961521160,10042996,"1521160","5",
961521161,10042997,"1521161","5",
961521162,10042998,"1521162","5",
961521163,10042999,"1521163","5",
961521164,10043000,"1521164","5",
961521165,10043001,"1521165","5",
961521166,10043002,"1521166","1",
961521167,10043003,"1521167","5",
961521168,10043004,"1521168","5",
961521169,10043005,"1521169","1",
961521170,10043006,"1521170","5",
961521171,10043007,"1521171","5",
961521172,10043008,"1521172","5",
961521173,10043009,"1521173","5",
961521174,10043010,"1521174","1",
961521175,10043011,"1521175","5",
961521176,10043012,"1521176","5",
961521177,10043013,"1521177","5",
961521178,10043014,"1521178","5",
961521179,10043015,"1521179","1",
961521180,10043016,"1521180","5",
961521181,10043017,"1521181","5",
961521182,10043018,"1521182","5",
961521183,10043019,"1521183","5",
961521184,10043020,"1521184","5",
961521185,10043021,"1521185","5",
961521186,10043022,"1521186","5",
961521187,10043023,"1521187","5",
961521188,10043024,"1521188","1",
961521189,10043025,"1521189","5",
961521190,10043026,"1521190","5",
961521191,10043027,"1521191","5",
961521192,10043028,"1521192","5",
961521193,10043029,"1521193","5",
961521194,10043030,"1521194","5",
961521195,10043031,"1521195","1",
961521196,10043032,"1521196","5",
961521197,10043033,"1521197","5",
961521198,10043034,"1521198","5",
961521199,10043035,"1521199","5",
961521200,10043036,"1521200","5",
961521201,10043037,"1521201","5",
961521202,10043038,"1521202","5",
961521216,10043039,"1521216","5",
961521218,10043040,"1521218","5",
961521219,10043041,"1521219","5",
961521220,10043042,"1521220","5",
961521221,10043043,"1521221","5",
961521222,10043044,"1521222","5",
961521223,10043045,"1521223","5",
961521224,10043046,"1521224","5",
961521225,10043047,"1521225","5",
961521226,10043048,"1521226","5",
961521227,10043049,"1521227","5",
961521228,10043050,"1521228","5",
961521229,10043051,"1521229","5",
961521230,10043052,"1521230","5",
961521231,10043053,"1521231","5",
961521232,10043054,"1521232","5",
961521233,10043055,"1521233","5",
961521234,10043056,"1521234","5",
961521235,10043057,"1521235","5",
961521236,10043058,"1521236","5",
961521237,10043059,"1521237","5",
961521238,10043060,"1521238","5",
961521239,10043061,"1521239","5",
961521240,10043062,"1521240","5",
961521241,10043063,"1521241","5",
961521242,10043064,"1521242","5",
961521243,10043065,"1521243","5",
961521244,10043066,"1521244","5",
961521245,10043067,"1521245","1",
961521246,10043068,"1521246","5",
961521247,10043069,"1521247","5",
961521248,10043070,"1521248","5",
961521249,10043071,"1521249","5",
961521250,10043072,"1521250","5",
961521251,10043073,"1521251","5",
961521252,10043074,"1521252","5",
961521253,10043075,"1521253","5",
961521254,10043076,"1521254","5",
961521255,10043077,"1521255","5",
961521256,10043078,"1521256","5",
961521257,10043079,"1521257","5",
961521258,10043080,"1521258","5",
961521259,10043081,"1521259","5",
961521260,10043082,"1521260","5",
961521261,10043083,"1521261","5",
961521262,10043084,"1521262","5",
961521263,10043085,"1521263","5",
961521264,10043086,"1521264","5",
961521265,10043087,"1521265","5",
961521266,10043088,"1521266","5",
961521267,10043089,"1521267","5",
961521268,10043090,"1521268","5",
961521269,10043091,"1521269","5",
961521270,10043092,"1521270","5",
961521271,10043093,"1521271","5",
961521272,10043094,"1521272","5",
961521273,10043095,"1521273","4",
961521274,10043096,"1521274","0",
961521275,10043097,"1521275","4",
961521276,10043098,"1521276","1",
961521277,10043099,"1521277","5",
961521278,10043100,"1521278","5",
961521279,10043101,"1521279","1",
961521280,10043102,"1521280","5",
961521281,10043103,"1521281","1",
961521282,10043104,"1521282","5",
961521283,10043105,"1521283","5",
961521284,10043106,"1521284","4",
