"WATER_ID","WELL_ID","PIPE_ID","Layer","kind","WATER_FOUND_DEPTH","WATER_FOUND_DEPTH_UOM"
933478825,"1521318",10591710,1,"1",56.00,"ft"
933478826,"1521319",10591711,1,"1",70.00,"ft"
933478827,"1521320",10591712,1,"1",172.00,"ft"
933478828,"1521321",10591713,1,"1",74.00,"ft"
933478829,"1521322",10591714,1,"1",40.00,"ft"
933478830,"1521323",10591715,1,"1",88.00,"ft"
933478831,"1521324",10591716,1,"5",79.00,"ft"
933478832,"1521325",10591717,1,"1",138.00,"ft"
933478833,"1521326",10591718,1,"1",39.00,"ft"
933478834,"1521327",10591719,1,"1",198.00,"ft"
933478835,"1521328",10591720,1,"1",54.00,"ft"
933478836,"1521329",10591721,1,"1",60.00,"ft"
933478837,"1521330",10591722,1,"1",70.00,"ft"
933478838,"1521331",10591723,1,"1",59.00,"ft"
933478839,"1521332",10591724,1,"1",58.00,"ft"
933478840,"1521333",10591725,1,"1",59.00,"ft"
933478841,"1521334",10591726,1,"1",65.00,"ft"
933478842,"1521335",10591727,1,"1",61.00,"ft"
933478843,"1521336",10591728,1,"1",154.00,"ft"
933478844,"1521337",10591729,1,"1",62.00,"ft"
933478845,"1521338",10591730,1,"1",62.00,"ft"
933478846,"1521338",10591730,2,"1",79.00,"ft"
933478847,"1521339",10591731,1,"1",52.00,"ft"
933478848,"1521340",10591732,1,"1",222.00,"ft"
933478849,"1521341",10591733,1,"1",61.00,"ft"
933478850,"1521342",10591734,1,"1",90.00,"ft"
933478851,"1521343",10591735,1,"1",40.00,"ft"
933478852,"1521344",10591736,1,"1",120.00,"ft"
933478853,"1521345",10591737,1,"1",139.00,"ft"
933478854,"1521346",10591738,1,"1",51.00,"ft"
933478855,"1521347",10591739,1,"1",117.00,"ft"
933478856,"1521348",10591740,1,"1",30.00,"ft"
933478857,"1521348",10591740,2,"1",96.00,"ft"
933478858,"1521349",10591741,1,"1",140.00,"ft"
933478859,"1521350",10591742,1,"1",140.00,"ft"
933478860,"1521351",10591743,1,"1",81.00,"ft"
933478861,"1521352",10591744,1,"1",60.00,"ft"
933478862,"1521352",10591744,2,"5",118.00,"ft"
933478863,"1521353",10591745,1,"3",124.00,"ft"
933478864,"1521353",10591745,2,"5",132.00,"ft"
933478865,"1521354",10591746,1,"3",84.00,"ft"
933478866,"1521355",10591747,1,"1",175.00,"ft"
933478867,"1521356",10591748,1,"1",165.00,"ft"
933478868,"1521356",10591748,2,"1",260.00,"ft"
933478869,"1521356",10591748,3,"1",272.00,"ft"
933478870,"1521357",10591749,1,"1",49.00,"ft"
933478871,"1521359",10591751,1,"1",118.00,"ft"
933478872,"1521359",10591751,2,"1",59.00,"ft"
933478873,"1521360",10591752,1,"1",80.00,"ft"
933478874,"1521360",10591752,2,"1",130.00,"ft"
933478875,"1521361",10591753,1,"1",107.00,"ft"
933478876,"1521361",10591753,2,"1",167.00,"ft"
933478877,"1521362",10591754,1,"1",49.00,"ft"
933478878,"1521363",10591755,1,"3",63.00,"ft"
933478879,"1521364",10591756,1,"1",72.00,"ft"
933478880,"1521364",10591756,2,"1",105.00,"ft"
933478881,"1521364",10591756,3,"1",126.00,"ft"
933478882,"1521365",10591757,1,"2",124.00,"ft"
933478883,"1521366",10591758,1,"1",67.00,"ft"
933478884,"1521367",10591759,1,"1",15.00,"ft"
933478885,"1521367",10591759,2,"1",105.00,"ft"
933478886,"1521367",10591759,3,"2",149.00,"ft"
933478887,"1521367",10591759,4,"2",155.00,"ft"
933478888,"1521368",10591760,1,"1",171.00,"ft"
933478889,"1521369",10591761,1,"1",67.00,"ft"
933478890,"1521370",10591762,1,"1",67.00,"ft"
933478891,"1521370",10591762,2,"1",135.00,"ft"
933478892,"1521371",10591763,1,"1",102.00,"ft"
933478893,"1521371",10591763,2,"1",123.00,"ft"
933478894,"1521372",10591764,1,"1",120.00,"ft"
933478895,"1521372",10591764,2,"1",193.00,"ft"
933478896,"1521373",10591765,1,"1",270.00,"ft"
933478897,"1521373",10591765,2,"1",320.00,"ft"
933478898,"1521374",10591766,1,"1",54.00,"ft"
933478899,"1521375",10591767,1,"1",92.00,"ft"
933478900,"1521376",10591768,1,"1",52.00,"ft"
933478901,"1521377",10591769,1,"1",84.00,"ft"
933478902,"1521378",10591770,1,"1",32.00,"ft"
933478903,"1521379",10591771,1,"1",49.00,"ft"
933478904,"1521380",10591772,1,"1",174.00,"ft"
933478905,"1521381",10591773,1,"1",36.00,"ft"
933478906,"1521382",10591774,1,"1",108.00,"ft"
933478907,"1521383",10591775,1,"1",15.00,"ft"
933478908,"1521384",10591776,1,"1",112.00,"ft"
933478909,"1521385",10591777,1,"1",147.00,"ft"
933478910,"1521385",10591777,2,"1",176.00,"ft"
933478911,"1521386",10591778,1,"1",149.00,"ft"
933478912,"1521386",10591778,2,"1",263.00,"ft"
933478913,"1521387",10591779,1,"1",97.00,"ft"
933478914,"1521387",10591779,2,"1",226.00,"ft"
933478915,"1521388",10591780,1,"1",65.00,"ft"
933478916,"1521388",10591780,2,"1",89.00,"ft"
933478917,"1521388",10591780,3,"1",93.00,"ft"
933478918,"1521389",10591781,1,"1",128.00,"ft"
933478919,"1521390",10591782,1,"1",47.00,"ft"
933478920,"1521390",10591782,2,"1",82.00,"ft"
933478921,"1521390",10591782,3,"1",96.00,"ft"
933478922,"1521391",10591783,1,"1",140.00,"ft"
933478923,"1521391",10591783,2,"1",189.00,"ft"
933478924,"1521392",10591784,1,"3",52.00,"ft"
933478925,"1521393",10591785,1,"1",49.00,"ft"
933478926,"1521393",10591785,2,"1",56.00,"ft"
933478927,"1521394",10591786,1,"1",53.00,"ft"
933478928,"1521395",10591787,1,"1",62.00,"ft"
933478929,"1521395",10591787,2,"5",193.00,"ft"
933478930,"1521395",10591787,3,"5",220.00,"ft"
933478931,"1521395",10591787,4,"5",255.00,"ft"
933478932,"1521395",10591787,5,"5",279.00,"ft"
933478933,"1521396",10591788,1,"1",61.00,"ft"
933478934,"1521397",10591789,1,"1",166.00,"ft"
933478935,"1521398",10591790,1,"1",54.00,"ft"
933478936,"1521398",10591790,2,"1",87.00,"ft"
933478937,"1521398",10591790,3,"1",97.00,"ft"
933478938,"1521399",10591791,1,"1",42.00,"ft"
933478939,"1521399",10591791,2,"1",58.00,"ft"
933478940,"1521400",10591792,1,"1",58.00,"ft"
933478941,"1521401",10591793,1,"1",51.00,"ft"
933478942,"1521402",10591794,1,"1",40.00,"ft"
933478943,"1521403",10591795,1,"1",32.00,"ft"
933478944,"1521404",10591796,1,"1",37.00,"ft"
933478945,"1521405",10591797,1,"1",30.00,"ft"
933478946,"1521405",10591797,2,"1",41.00,"ft"
933478947,"1521406",10591798,1,"1",133.00,"ft"
933478948,"1521407",10591799,1,"1",72.00,"ft"
933478949,"1521408",10591800,1,"5",104.00,"ft"
933478950,"1521409",10591801,1,"1",12.00,"ft"
933478951,"1521409",10591801,2,"1",16.00,"ft"
933478952,"1521409",10591801,3,"1",38.00,"ft"
933478953,"1521409",10591801,4,"1",66.00,"ft"
933478954,"1521410",10591802,1,"1",146.00,"ft"
933478956,"1521412",10591804,1,"1",323.00,"ft"
933478957,"1521413",10591805,1,"1",29.00,"ft"
933478958,"1521413",10591805,2,"1",87.00,"ft"
933478959,"1521414",10591806,1,"1",47.00,"ft"
933478960,"1521414",10591806,2,"1",62.00,"ft"
933478961,"1521415",10591807,1,"1",60.00,"ft"
933478962,"1521415",10591807,2,"1",130.00,"ft"
933478963,"1521416",10591808,1,"3",45.00,"ft"
933478964,"1521416",10591808,2,"5",88.00,"ft"
933478965,"1521417",10591809,1,"1",52.00,"ft"
933478966,"1521417",10591809,2,"5",170.00,"ft"
933478967,"1521417",10591809,3,"5",176.00,"ft"
933478968,"1521418",10591810,1,"1",110.00,"ft"
933478969,"1521418",10591810,2,"5",127.00,"ft"
933478970,"1521419",10591811,1,"3",80.00,"ft"
933478971,"1521419",10591811,2,"3",133.00,"ft"
933478972,"1521420",10591812,1,"1",15.00,"ft"
933478973,"1521420",10591812,2,"1",90.00,"ft"
933478974,"1521420",10591812,3,"1",169.00,"ft"
933478975,"1521421",10591813,1,"1",64.00,"ft"
933478976,"1521421",10591813,2,"1",85.00,"ft"
933478977,"1521421",10591813,3,"1",113.00,"ft"
933478978,"1521422",10591814,1,"1",170.00,"ft"
933478979,"1521422",10591814,2,"1",212.00,"ft"
933478980,"1521423",10591815,1,"1",139.00,"ft"
933478981,"1521424",10591816,1,"1",34.00,"ft"
933478982,"1521425",10591817,1,"1",68.00,"ft"
933478983,"1521425",10591817,2,"1",125.00,"ft"
933478984,"1521425",10591817,3,"1",176.00,"ft"
933478985,"1521425",10591817,4,"1",285.00,"ft"
933478986,"1521426",10591818,1,"1",110.00,"ft"
933478987,"1521427",10591819,1,"1",74.00,"ft"
933478988,"1521427",10591819,2,"5",80.00,"ft"
933478989,"1521427",10591819,3,"5",95.00,"ft"
933478990,"1521427",10591819,4,"5",123.00,"ft"
933478991,"1521428",10591820,1,"3",185.00,"ft"
933478992,"1521428",10591820,2,"3",197.00,"ft"
933478993,"1521429",10591821,1,"1",45.00,"ft"
933478994,"1521429",10591821,2,"1",82.00,"ft"
933478995,"1521430",10591822,1,"1",65.00,"ft"
933478996,"1521430",10591822,2,"1",86.00,"ft"
933478997,"1521431",10591823,1,"1",149.00,"ft"
933478998,"1521432",10591824,1,"1",60.00,"ft"
933478999,"1521432",10591824,2,"5",80.00,"ft"
933479000,"1521432",10591824,3,"5",86.00,"ft"
933479001,"1521433",10591825,1,"1",85.00,"ft"
933479002,"1521433",10591825,2,"5",107.00,"ft"
933479003,"1521435",10591827,1,"1",56.00,"ft"
933479004,"1521435",10591827,2,"5",60.00,"ft"
933479005,"1521436",10591828,1,"1",29.00,"ft"
933479006,"1521437",10591829,1,"1",81.00,"ft"
933479007,"1521438",10591830,1,"2",151.00,"ft"
933479008,"1521439",10591831,1,"1",102.00,"ft"
933479009,"1521439",10591831,2,"1",125.00,"ft"
933479010,"1521439",10591831,3,"1",142.00,"ft"
933479011,"1521440",10591832,1,"1",95.00,"ft"
933479012,"1521440",10591832,2,"1",186.00,"ft"
933479013,"1521441",10591833,1,"1",97.00,"ft"
933479014,"1521442",10591834,1,"1",60.00,"ft"
933479015,"1521442",10591834,2,"1",181.00,"ft"
933479016,"1521443",10591835,1,"1",75.00,"ft"
933479017,"1521444",10591836,1,"1",30.00,"ft"
933479018,"1521444",10591836,2,"1",81.00,"ft"
933479019,"1521445",10591837,1,"1",24.00,"ft"
933479020,"1521446",10591838,1,"1",50.00,"ft"
933479021,"1521447",10591839,1,"1",47.00,"ft"
933479022,"1521448",10591840,1,"1",47.00,"ft"
933479023,"1521449",10591841,1,"1",49.00,"ft"
933479024,"1521450",10591842,1,"1",57.00,"ft"
933479025,"1521451",10591843,1,"1",103.00,"ft"
933479026,"1521452",10591844,1,"1",75.00,"ft"
933479027,"1521453",10591845,1,"3",48.00,"ft"
933479028,"1521454",10591846,1,"1",71.00,"ft"
933479029,"1521455",10591847,1,"1",41.00,"ft"
933479030,"1521456",10591848,1,"1",36.00,"ft"
933479031,"1521457",10591849,1,"1",51.00,"ft"
933479032,"1521458",10591850,1,"3",34.00,"ft"
933479033,"1521459",10591851,1,"1",37.00,"ft"
933479034,"1521460",10591852,1,"1",96.00,"ft"
933479035,"1521461",10591853,1,"1",228.00,"ft"
933479036,"1521461",10591853,2,"1",254.00,"ft"
933479037,"1521461",10591853,3,"1",264.00,"ft"
933479038,"1521462",10591854,1,"1",290.00,"ft"
933479039,"1521463",10591855,1,"1",290.00,"ft"
933479040,"1521464",10591856,1,"2",243.00,"ft"
933479041,"1521465",10591857,1,"1",216.00,"ft"
933479042,"1521466",10591858,1,"1",163.00,"ft"
933479043,"1521467",10591859,1,"1",40.00,"ft"
933479044,"1521468",10591860,1,"1",122.00,"ft"
933479045,"1521469",10591861,1,"3",112.00,"ft"
933479046,"1521470",10591862,1,"1",102.00,"ft"
933479047,"1521471",10591863,1,"1",102.00,"ft"
933479048,"1521472",10591864,1,"1",96.00,"ft"
933479049,"1521473",10591865,1,"1",90.00,"ft"
933479050,"1521473",10591865,2,"1",131.00,"ft"
933479051,"1521474",10591866,1,"3",84.00,"ft"
933479052,"1521475",10591867,1,"1",85.00,"ft"
933479053,"1521475",10591867,2,"3",104.00,"ft"
933479054,"1521476",10591868,1,"1",56.00,"ft"
933479055,"1521477",10591869,1,"1",85.00,"ft"
933479056,"1521478",10591870,1,"1",35.00,"ft"
933479057,"1521478",10591870,2,"1",93.00,"ft"
933479058,"1521479",10591871,1,"3",90.00,"ft"
933479059,"1521480",10591872,1,"1",54.00,"ft"
933479060,"1521480",10591872,2,"5",62.00,"ft"
933479061,"1521480",10591872,3,"5",72.00,"ft"
933479062,"1521481",10591873,1,"1",47.00,"ft"
933479063,"1521481",10591873,2,"5",56.00,"ft"
933479064,"1521482",10591874,1,"1",236.00,"ft"
933479065,"1521483",10591875,1,"1",145.00,"ft"
933479066,"1521484",10591876,1,"1",115.00,"ft"
933479067,"1521485",10591877,1,"3",87.00,"ft"
933479068,"1521486",10591878,1,"1",65.00,"ft"
933479069,"1521486",10591878,2,"1",121.00,"ft"
933479070,"1521487",10591879,1,"1",36.00,"ft"
933479071,"1521487",10591879,2,"1",47.00,"ft"
933479072,"1521488",10591880,1,"1",48.00,"ft"
933479073,"1521488",10591880,2,"1",70.00,"ft"
933479074,"1521489",10591881,1,"1",70.00,"ft"
933479075,"1521489",10591881,2,"1",117.00,"ft"
933479076,"1521490",10591882,1,"1",36.00,"ft"
933479077,"1521490",10591882,2,"1",45.00,"ft"
933479078,"1521490",10591882,3,"1",51.00,"ft"
933479079,"1521491",10591883,1,"1",18.00,"ft"
933479080,"1521491",10591883,2,"1",49.00,"ft"
933479081,"1521492",10591884,1,"1",38.00,"ft"
933479082,"1521493",10591885,1,"1",143.00,"ft"
933479083,"1521494",10591886,1,"1",296.00,"ft"
933479084,"1521495",10591887,1,"1",84.00,"ft"
933479085,"1521496",10591888,1,"1",52.00,"ft"
933479086,"1521497",10591889,1,"1",49.00,"ft"
933479087,"1521498",10591890,1,"1",37.00,"ft"
933479088,"1521499",10591891,1,"1",52.00,"ft"
933479089,"1521500",10591892,1,"1",73.00,"ft"
933479090,"1521501",10591893,1,"1",38.00,"ft"
933479091,"1521502",10591894,1,"1",46.00,"ft"
933479092,"1521503",10591895,1,"1",119.00,"ft"
933479093,"1521504",10591896,1,"1",40.00,"ft"
933479094,"1521504",10591896,2,"1",47.00,"ft"
933479095,"1521505",10591897,1,"1",47.00,"ft"
933479096,"1521506",10591898,1,"1",201.00,"ft"
933479097,"1521507",10591899,1,"1",30.00,"ft"
933479098,"1521508",10591900,1,"1",106.00,"ft"
933479099,"1521508",10591900,2,"1",138.00,"ft"
933479100,"1521509",10591901,1,"1",32.00,"ft"
933479101,"1521509",10591901,2,"1",45.00,"ft"
933479102,"1521509",10591901,3,"1",50.00,"ft"
933479103,"1521510",10591902,1,"1",54.00,"ft"
933479104,"1521511",10591903,1,"1",31.00,"ft"
933479105,"1521511",10591903,2,"1",42.00,"ft"
933479106,"1521512",10591904,1,"1",36.00,"ft"
933479107,"1521513",10591905,1,"1",118.00,"ft"
933479108,"1521513",10591905,2,"1",196.00,"ft"
933479109,"1521514",10591906,1,"1",36.00,"ft"
933479110,"1521514",10591906,2,"1",40.00,"ft"
933479111,"1521515",10591907,1,"1",49.00,"ft"
933479112,"1521516",10591908,1,"1",82.00,"ft"
933479113,"1521516",10591908,2,"1",94.00,"ft"
933479114,"1521516",10591908,3,"1",146.00,"ft"
933479115,"1521517",10591909,1,"1",90.00,"ft"
933479116,"1521517",10591909,2,"1",117.00,"ft"
933479117,"1521518",10591910,1,"1",70.00,"ft"
933479118,"1521518",10591910,2,"1",137.00,"ft"
933479119,"1521519",10591911,1,"1",25.00,"ft"
933479120,"1521520",10591912,1,"1",23.00,"ft"
933479121,"1521521",10591913,1,"1",22.00,"ft"
933479122,"1521522",10591914,1,"1",25.00,"ft"
933479123,"1521523",10591915,1,"1",94.00,"ft"
933479124,"1521524",10591916,1,"1",36.00,"ft"
933479125,"1521525",10591917,1,"1",30.00,"ft"
933479126,"1521526",10591918,1,"1",45.00,"ft"
933479127,"1521526",10591918,2,"1",88.00,"ft"
933479128,"1521527",10591919,1,"1",25.00,"ft"
933479129,"1521527",10591919,2,"1",34.00,"ft"
933479130,"1521527",10591919,3,"1",56.00,"ft"
933479131,"1521528",10591920,1,"1",66.00,"ft"
933479132,"1521528",10591920,2,"1",72.00,"ft"
933479133,"1521529",10591921,1,"1",57.00,"ft"
933479134,"1521530",10591922,1,"1",68.00,"ft"
933479135,"1521531",10591923,1,"1",216.00,"ft"
933479136,"1521531",10591923,2,"1",242.00,"ft"
933479137,"1521532",10591924,1,"1",61.00,"ft"
933479138,"1521532",10591924,2,"1",75.00,"ft"
933479139,"1521533",10591925,1,"1",67.00,"ft"
933479140,"1521534",10591926,1,"1",46.00,"ft"
933479141,"1521534",10591926,2,"1",53.00,"ft"
933479142,"1521535",10591927,1,"1",170.00,"ft"
933479143,"1521535",10591927,2,"1",197.00,"ft"
933479144,"1521536",10591928,1,"1",190.00,"ft"
933479145,"1521536",10591928,2,"1",268.00,"ft"
933479146,"1521537",10591929,1,"1",80.00,"ft"
933479147,"1521537",10591929,2,"1",87.00,"ft"
933479148,"1521538",10591930,1,"1",97.00,"ft"
933479149,"1521539",10591931,1,"1",85.00,"ft"
933479150,"1521539",10591931,2,"1",147.00,"ft"
933479151,"1521540",10591932,1,"3",145.00,"ft"
933479152,"1521542",10591934,1,"1",99.00,"ft"
933479153,"1521543",10591935,1,"1",61.00,"ft"
933479154,"1521543",10591935,2,"1",68.00,"ft"
933479155,"1521544",10591936,1,"1",90.00,"ft"
933479156,"1521544",10591936,2,"1",170.00,"ft"
933479157,"1521545",10591937,1,"1",70.00,"ft"
933479160,"1521547",10591939,1,"1",125.00,"ft"
933479161,"1521547",10591939,2,"1",190.00,"ft"
933479162,"1521548",10591940,1,"1",155.00,"ft"
933479163,"1521549",10591941,1,"1",47.00,"ft"
933479164,"1521550",10591942,1,"1",184.00,"ft"
933479165,"1521550",10591942,2,"1",196.00,"ft"
933479166,"1521551",10591943,1,"1",123.00,"ft"
933479167,"1521552",10591944,1,"1",125.00,"ft"
933479168,"1521553",10591945,1,"1",105.00,"ft"
933479169,"1521554",10591946,1,"1",45.00,"ft"
933479170,"1521554",10591946,2,"5",102.00,"ft"
933479171,"1521555",10591947,1,"1",55.00,"ft"
933479172,"1521555",10591947,2,"1",62.00,"ft"
933479173,"1521556",10591948,1,"1",80.00,"ft"
933479174,"1521556",10591948,2,"1",222.00,"ft"
933479175,"1521557",10591949,1,"1",67.00,"ft"
933479176,"1521557",10591949,2,"1",73.00,"ft"
933479177,"1521558",10591950,1,"1",54.00,"ft"
933479178,"1521559",10591951,1,"1",149.00,"ft"
933479179,"1521560",10591952,1,"1",330.00,"ft"
933479180,"1521560",10591952,2,"1",355.00,"ft"
933479181,"1521561",10591953,1,"1",220.00,"ft"
933479182,"1521562",10591954,1,"3",80.00,"ft"
933479183,"1521562",10591954,2,"3",170.00,"ft"
933479184,"1521563",10591955,1,"1",180.00,"ft"
933479185,"1521564",10591956,1,"1",258.00,"ft"
933479186,"1521565",10591957,1,"1",210.00,"ft"
933479187,"1521566",10591958,1,"1",88.00,"ft"
933479188,"1521567",10591959,1,"1",85.00,"ft"
933479189,"1521567",10591959,2,"1",140.00,"ft"
933479190,"1521567",10591959,3,"1",160.00,"ft"
933479191,"1521568",10591960,1,"1",75.00,"ft"
933479192,"1521569",10591961,1,"1",84.00,"ft"
933479193,"1521570",10591962,1,"1",57.00,"ft"
933479194,"1521571",10591963,1,"1",80.00,"ft"
933479195,"1521572",10591964,1,"3",24.00,"ft"
933479196,"1521573",10591965,1,"1",61.00,"ft"
933479197,"1521574",10591966,1,"1",82.00,"ft"
933479198,"1521575",10591967,1,"1",72.00,"ft"
933479199,"1521576",10591968,1,"1",95.00,"ft"
933479200,"1521577",10591969,1,"1",143.00,"ft"
933479201,"1521578",10591970,1,"1",42.00,"ft"
933479202,"1521579",10591971,1,"1",278.00,"ft"
933479203,"1521580",10591972,1,"1",83.00,"ft"
933479204,"1521580",10591972,2,"1",128.00,"ft"
933479205,"1521581",10591973,1,"1",68.00,"ft"
933479206,"1521582",10591974,1,"1",51.00,"ft"
933479207,"1521583",10591975,1,"1",55.00,"ft"
933479208,"1521584",10591976,1,"1",57.00,"ft"
933479209,"1521585",10591977,1,"1",79.00,"ft"
933479210,"1521586",10591978,1,"1",125.00,"ft"
933479211,"1521586",10591978,2,"1",150.00,"ft"
933479212,"1521587",10591979,1,"1",100.00,"ft"
933479213,"1521588",10591980,1,"1",35.00,"ft"
933479214,"1521588",10591980,2,"1",80.00,"ft"
933479215,"1521589",10591981,1,"1",80.00,"ft"
933479216,"1521589",10591981,2,"1",62.00,"ft"
933479217,"1521590",10591982,1,"1",60.00,"ft"
933479218,"1521590",10591982,2,"1",78.00,"ft"
933479219,"1521591",10591983,1,"1",58.00,"ft"
933479220,"1521592",10591984,1,"1",56.00,"ft"
933479221,"1521593",10591985,1,"1",60.00,"ft"
933479222,"1521594",10591986,1,"1",78.00,"ft"
933479223,"1521595",10591987,1,"1",80.00,"ft"
933479224,"1521595",10591987,2,"1",220.00,"ft"
933479225,"1521596",10591988,1,"1",58.00,"ft"
933479226,"1521597",10591989,1,"1",60.00,"ft"
933479227,"1521598",10591990,1,"1",65.00,"ft"
933479228,"1521598",10591990,2,"1",80.00,"ft"
933479229,"1521599",10591991,1,"1",50.00,"ft"
933479230,"1521599",10591991,2,"1",60.00,"ft"
933479231,"1521600",10591992,1,"1",55.00,"ft"
933479232,"1521601",10591993,1,"1",35.00,"ft"
933479233,"1521601",10591993,2,"5",160.00,"ft"
933479234,"1521602",10591994,1,"1",120.00,"ft"
933479235,"1521603",10591995,1,"1",120.00,"ft"
933479236,"1521603",10591995,2,"1",140.00,"ft"
933479237,"1521604",10591996,1,"1",85.00,"ft"
933479238,"1521604",10591996,2,"1",120.00,"ft"
933479239,"1521605",10591997,1,"1",140.00,"ft"
933479240,"1521605",10591997,2,"1",158.00,"ft"
933479241,"1521606",10591998,1,"1",40.00,"ft"
933479242,"1521607",10591999,1,"1",40.00,"ft"
933479243,"1521608",10592000,1,"1",100.00,"ft"
933479244,"1521609",10592001,1,"1",60.00,"ft"
933479245,"1521609",10592001,2,"1",78.00,"ft"
933479246,"1521610",10592002,1,"1",29.00,"ft"
933479247,"1521610",10592002,2,"1",31.00,"ft"
933479248,"1521610",10592002,3,"1",51.00,"ft"
933479249,"1521611",10592003,1,"1",100.00,"ft"
933479250,"1521612",10592004,1,"1",93.00,"ft"
933479251,"1521612",10592004,2,"1",111.00,"ft"
933479252,"1521613",10592005,1,"5",190.00,"ft"
933479253,"1521614",10592006,1,"1",59.00,"ft"
933479254,"1521615",10592007,1,"1",56.00,"ft"
933479255,"1521616",10592008,1,"1",75.00,"ft"
933479256,"1521617",10592009,1,"1",120.00,"ft"
933479257,"1521618",10592010,1,"1",219.00,"ft"
933479258,"1521619",10592011,1,"1",76.00,"ft"
933479259,"1521619",10592011,2,"1",80.00,"ft"
933479260,"1521620",10592012,1,"1",60.00,"ft"
933479261,"1521621",10592013,1,"1",60.00,"ft"
933479262,"1521622",10592014,1,"1",35.00,"ft"
933479263,"1521622",10592014,2,"1",58.00,"ft"
933479264,"1521623",10592015,1,"1",78.00,"ft"
933479265,"1521624",10592016,1,"1",165.00,"ft"
933479266,"1521624",10592016,2,"1",220.00,"ft"
933479267,"1521625",10592017,1,"1",118.00,"ft"
933479268,"1521626",10592018,1,"1",36.00,"ft"
933479269,"1521626",10592018,2,"1",46.00,"ft"
933479270,"1521627",10592019,1,"1",39.00,"ft"
933479271,"1521628",10592020,1,"1",56.00,"ft"
933479272,"1521629",10592021,1,"1",45.00,"ft"
933479273,"1521629",10592021,2,"1",60.00,"ft"
933479274,"1521630",10592022,1,"1",40.00,"ft"
933479275,"1521630",10592022,2,"1",59.00,"ft"
933479276,"1521631",10592023,1,"1",40.00,"ft"
933479277,"1521631",10592023,2,"1",60.00,"ft"
933479278,"1521632",10592024,1,"1",180.00,"ft"
933479279,"1521633",10592025,1,"1",56.00,"ft"
933479280,"1521634",10592026,1,"1",140.00,"ft"
933479281,"1521635",10592027,1,"1",57.00,"ft"
933479282,"1521636",10592028,1,"1",57.00,"ft"
933479283,"1521637",10592029,1,"1",57.00,"ft"
