"PIPE_ID","WELL_ID","casing_number","Bore_Hole_ID","Comment","Alt_name"
1007458630,"7318376",0,1007283664,,
1007458643,"7318377",0,1007283667,,
1007459022,"7318395",0,1007283721,,
1007459038,"7318396",0,1007283724,,
1007459054,"7318397",0,1007283727,,
1007459067,"7318398",0,1007283730,,
1007459081,"7318399",0,1007283733,,
1007459101,"7318400",0,1007283736,,
1007459115,"7318401",0,1007283739,,
1007459150,"7318402",0,1007283742,,
1007459170,"7318403",0,1007283745,,
1007459186,"7318404",0,1007283748,,
1007459211,"7318405",0,1007283751,,
1007459227,"7318406",0,1007283754,,
1007459256,"7318407",0,1007283757,,
1007459332,"7318412",0,1007283772,,
1007459346,"7318413",0,1007283775,,
1007459360,"7318414",0,1007283778,,
1007459374,"7318415",0,1007283781,,
1007486871,"7318939",0,1007292207,,
1007948703,"7318942",0,1007292216,,
1007486965,"7318943",0,1007292219,,
1007487214,"7318945",0,1007292263,,
1007948704,"7318946",0,1007292266,,
1007487245,"7318947",0,1007292269,,
1007948732,"7319219",0,1007290769,,
1007495190,"7319236",0,1007290820,,
1007518535,"7319245",0,1007290847,,
1007535065,"7319273",0,1007291252,,
1007537098,"7319941",0,1007296421,,
1007537516,"7319950",0,1007296448,,
1007537580,"7319951",0,1007296451,,
1007537742,"7319957",0,1007296469,,
1007352413,"7319978",0,1007293807,,
1007352424,"7319979",0,1007293810,,
1007536352,"7320092",0,1007296508,,
1007536447,"7320093",0,1007296511,,
1007536744,"7320095",0,1007296517,,
1007536832,"7320096",0,1007296520,,
1007536933,"7320098",0,1007297750,,
1007543671,"7320156",0,1007298801,,
1007550752,"7320226",0,1007299536,,
1007552814,"7320251",0,1007299809,,
1007552837,"7320252",0,1007299815,,
1007552855,"7320253",0,1007299827,,
1007538106,"7320411",0,1007297882,,
1007565956,"7320858",0,1007300394,,
1007566009,"7320860",0,1007300400,,
1007579207,"7321065",0,1007303258,,
1007579217,"7321066",0,1007303261,,
1007579244,"7321069",0,1007303270,,
1007579451,"7321074",0,1007303285,,
1007579460,"7321075",0,1007303288,,
1007579469,"7321076",0,1007303291,,
1007579518,"7321077",0,1007303294,,
1007579568,"7321078",0,1007303297,,
1007579666,"7321082",0,1007303309,,
1007579708,"7321083",0,1007303312,,
1007581116,"7321131",0,1007302534,,
1007581318,"7321135",0,1007302546,,
1007581446,"7321139",0,1007302621,,
1007581488,"7321140",0,1007302624,,
1007948763,"7321141",0,1007302627,,
1007948765,"7321143",0,1007302633,,
1007581550,"7321144",0,1007302636,,
1007581632,"7321146",0,1007302642,,
1007581795,"7321150",0,1007302654,,
1007581959,"7321154",0,1007302666,,
1007582001,"7321155",0,1007302669,,
1007582043,"7321156",0,1007302672,,
1007582124,"7321158",0,1007302678,,
1007582166,"7321159",0,1007302681,,
1007552355,"7321416",0,1007304889,,
1007568690,"7321553",0,1007305357,,
1007568704,"7321554",0,1007305360,,
1007568739,"7321557",0,1007305628,,
1007568753,"7321558",0,1007305631,,
1007568766,"7321559",0,1007305634,,
1007568794,"7321561",0,1007305640,,
1007568806,"7321562",0,1007305643,,
1007568819,"7321563",0,1007305646,,
1007570162,"7321596",0,1007305745,,
1007570185,"7321597",0,1007305748,,
1007570644,"7321621",0,1007305820,,
1007570652,"7321622",0,1007305823,,
1007570660,"7321623",0,1007305826,,
1007570668,"7321624",0,1007305829,,
1007570676,"7321625",0,1007305832,,
1007570686,"7321626",0,1007305835,,
1007570706,"7321627",0,1007305838,,
1007570793,"7321631",0,1007305850,,
1007570908,"7321639",0,1007305874,,
1007570920,"7321640",0,1007305877,,
1007570933,"7321641",0,1007305880,,
1007570972,"7321642",0,1007305883,,
1007570982,"7321643",0,1007305886,,
1007570994,"7321644",0,1007305889,,
1007571007,"7321645",0,1007305892,,
1007605374,"7321808",0,1007307122,,
1007605460,"7321810",0,1007307128,,
1007624199,"7322056",0,1007308497,,
1007624324,"7322057",0,1007308500,,
1007624545,"7322061",0,1007308676,,
1007630021,"7322075",0,1007308718,,
1007646447,"7322192",0,1007309459,,
1007633219,"7322539",0,1007312210,,
1007633306,"7322542",0,1007312219,,
1007633540,"7322545",0,1007312228,,
1007635739,"7322574",0,1007312315,,
1007635807,"7322575",0,1007312318,,
1007593064,"7322626",0,1007314972,,
1007593099,"7322627",0,1007314975,,
1007595685,"7322672",0,1007315110,,
1007595741,"7322673",0,1007315113,,
1007595804,"7322674",0,1007315116,,
1007648654,"7323014",0,1007314831,,
1007648694,"7323015",0,1007314834,,
1007648776,"7323016",0,1007314837,,
1007678893,"7323047",0,1007314930,,
1007652116,"7323319",0,1007316789,,
1007652124,"7323320",0,1007316801,,
1007652132,"7323321",0,1007316813,,
1007652140,"7323322",0,1007316822,,
1007652148,"7323323",0,1007316825,,
1007727336,"7324264",0,1007323327,,
1007727339,"7324267",0,1007323336,,
1007727340,"7324268",0,1007323339,,
1007727341,"7324269",0,1007323342,,
1007727342,"7324270",0,1007323345,,
1007740448,"7324272",0,1007323351,,
1007740449,"7324273",0,1007323354,,
1007740450,"7324274",0,1007323357,,
1007740451,"7324275",0,1007323360,,
1007740452,"7324276",0,1007323363,,
1007740453,"7324277",0,1007323366,,
1007740454,"7324278",0,1007323369,,
1007740455,"7324279",0,1007323372,,
1007740456,"7324280",0,1007323375,,
1007740457,"7324281",0,1007323378,,
1007740459,"7324283",0,1007323384,,
1007740464,"7324288",0,1007323399,,
1007740466,"7324290",0,1007323405,,
1007740467,"7324291",0,1007323408,,
1007740469,"7324293",0,1007323414,,
1007740470,"7324294",0,1007323417,,
1007740472,"7324296",0,1007323423,,
1007740474,"7324299",0,1007323432,,
1007740478,"7324303",0,1007323444,,
1007740479,"7324304",0,1007323447,,
1007740480,"7324305",0,1007323450,,
1007740481,"7324306",0,1007323453,,
1007740482,"7324307",0,1007323456,,
1007740486,"7324312",0,1007323471,,
1007740487,"7324313",0,1007323474,,
1007740488,"7324314",0,1007323477,,
1007740491,"7324317",0,1007323486,,
1007740496,"7324322",0,1007323501,,
1007740497,"7324323",0,1007323504,,
1007740498,"7324324",0,1007323507,,
1007740499,"7324325",0,1007323510,,
1007740500,"7324326",0,1007323513,,
1007740501,"7324327",0,1007323516,,
1007740502,"7324328",0,1007323519,,
1007740503,"7324329",0,1007323522,,
1007727343,"7324330",0,1007323525,,
1007740504,"7324331",0,1007323528,,
1007740505,"7324332",0,1007323531,,
1007740506,"7324333",0,1007323534,,
1007740507,"7324334",0,1007323537,,
1007740508,"7324335",0,1007323540,,
1007740509,"7324336",0,1007323543,,
1007712137,"7324337",0,1007323546,,
1007740510,"7324338",0,1007323549,,
1007740511,"7324339",0,1007323552,,
1007740512,"7324340",0,1007323555,,
1007740513,"7324341",0,1007323558,,
1007740514,"7324342",0,1007323561,,
1007740515,"7324343",0,1007323564,,
1007740516,"7324344",0,1007323567,,
1007740517,"7324345",0,1007323570,,
1007740518,"7324346",0,1007323573,,
1007731243,"7324688",0,1007325787,,
1007731244,"7324690",0,1007325793,,
1007731245,"7324692",0,1007325799,,
1007731246,"7324693",0,1007325802,,
1007688765,"7324848",0,1007338290,,
1007708938,"7324974",0,1007327027,,
1007740717,"7325140",0,1007328079,,
1007703916,"7325332",0,1007330667,,
1007703917,"7325333",0,1007330670,,
1007703922,"7325338",0,1007330685,,
1007713342,"7325406",0,1007347715,,
1007713343,"7325407",0,1007347718,,
1007514823,"7325490",0,1007348378,,
1007693580,"7325494",0,1007348390,,
1007693706,"7325496",0,1007348396,,
1007740865,"7325672",0,1007349666,,
1007740866,"7325673",0,1007349669,,
1007740867,"7325674",0,1007349672,,
1007740868,"7325675",0,1007349675,,
1007740869,"7325676",0,1007349678,,
1007740871,"7325678",0,1007349684,,
1007740872,"7325679",0,1007349687,,
1007740873,"7325680",0,1007349690,,
1007740874,"7325681",0,1007349693,,
1007740875,"7325682",0,1007349696,,
1007740877,"7325684",0,1007349702,,
1007740878,"7325685",0,1007349705,,
1007740879,"7325686",0,1007349708,,
1007740880,"7325687",0,1007349711,,
1007740884,"7325691",0,1007349723,,
1007740885,"7325692",0,1007349726,,
1007740886,"7325693",0,1007349729,,
1007740887,"7325694",0,1007349732,,
1007740889,"7325696",0,1007349738,,
1007740901,"7325708",0,1007349798,,
1007740992,"7325830",0,1007350466,,
1007740993,"7325831",0,1007350469,,
1007741005,"7325844",0,1007350508,,
1007741052,"7326026",0,1007352213,,
1007741066,"7326040",0,1007352255,,
1007741072,"7326046",0,1007352273,,
1007741073,"7326047",0,1007352276,,
1007741074,"7326048",0,1007352279,,
1007532962,"7326058",0,1007352309,,
1007506546,"7326125",0,1007352684,,
1007506559,"7326126",0,1007352687,,
1007511037,"7326158",0,1007352723,,
1007511175,"7326161",0,1007352732,,
1007516120,"7326196",0,1007352897,,
1007741084,"7326407",0,1007342808,,
1007741105,"7326429",0,1007342874,,
1007713358,"7326558",0,1007343901,,
1007713359,"7326559",0,1007343904,,
1007713360,"7326560",0,1007343907,,
1007713361,"7326561",0,1007343910,,
1007713362,"7326562",0,1007343913,,
1007713363,"7326563",0,1007343916,,
1007713364,"7326564",0,1007343919,,
1007713365,"7326565",0,1007343922,,
1007713384,"7326585",0,1007344531,,
1007713385,"7326586",0,1007344534,,
1007713386,"7326587",0,1007344537,,
1007713387,"7326588",0,1007344540,,
1007713388,"7326589",0,1007344543,,
1007713389,"7326590",0,1007344546,,
1007713390,"7326591",0,1007344549,,
1007713391,"7326592",0,1007344552,,
1007713392,"7326593",0,1007344555,,
1007713393,"7326594",0,1007344558,,
1007723525,"7326705",0,1007349639,,
1007723526,"7326706",0,1007349642,,
1007723528,"7326708",0,1007349762,,
1007723529,"7326709",0,1007349765,,
1007723530,"7326710",0,1007349768,,
1007723534,"7326714",0,1007349780,,
1007723535,"7326715",0,1007349885,,
1007723536,"7326716",0,1007349888,,
1007723541,"7326721",0,1007349903,,
1007618315,"7327753",0,1007355908,,
1007621964,"7327769",0,1007356107,,
1007622003,"7327770",0,1007356110,,
1007622072,"7327772",0,1007356116,,
1007629657,"7327873",0,1007364491,,
1007629700,"7327874",0,1007364494,,
1007629871,"7327878",0,1007364553,,
1007687323,"7327985",0,1007375083,,
1007687324,"7327986",0,1007375086,,
1007687325,"7327987",0,1007375089,,
1007687326,"7327988",0,1007375092,,
1007632394,"7328001",0,1007366157,,
1007632407,"7328002",0,1007366160,,
1007632461,"7328003",0,1007366163,,
1007632475,"7328004",0,1007366209,,
1007632500,"7328005",0,1007366212,,
1007632553,"7328006",0,1007366215,,
1007632568,"7328007",0,1007366264,,
1007632597,"7328009",0,1007366273,,
1007632612,"7328010",0,1007366276,,
1007632625,"7328011",0,1007366279,,
1007632638,"7328012",0,1007366326,,
1007632652,"7328013",0,1007366329,,
1007632665,"7328014",0,1007366335,,
1007632680,"7328015",0,1007366338,,
1007632695,"7328016",0,1007366341,,
1007695578,"7328095",0,1007366856,,
1007695579,"7328096",0,1007366859,,
1007695580,"7328097",0,1007366862,,
1007695581,"7328098",0,1007366865,,
1007696970,"7328223",0,1007370587,,
1007696971,"7328224",0,1007370590,,
1007696972,"7328225",0,1007370593,,
1007701271,"7328234",0,1007370714,,
1007701272,"7328235",0,1007370761,,
1007701273,"7328236",0,1007370764,,
1007720442,"7328237",0,1007370767,,
1007664301,"7328450",0,1007362991,,
1007664315,"7328451",0,1007363186,,
1007664329,"7328452",0,1007366459,,
1007665591,"7328478",0,1007368009,,
1007668890,"7328498",0,1007375349,,
1007668948,"7328499",0,1007375352,,
1007668966,"7328500",0,1007375355,,
1007668984,"7328501",0,1007375358,,
1007669023,"7328502",0,1007375361,,
1007669101,"7328503",0,1007375364,,
1007669181,"7328504",0,1007375367,,
1007669999,"7328522",0,1007375490,,
1007670014,"7328523",0,1007375493,,
1007670029,"7328524",0,1007375496,,
1007670097,"7328525",0,1007375499,,
1007670132,"7328526",0,1007375502,,
1007670156,"7328527",0,1007375511,,
1007670209,"7328529",0,1007375526,,
1007670253,"7328532",0,1007375550,,
1007636536,"7328552",0,1007377838,,
1007636551,"7328553",0,1007377849,,
1007637433,"7328570",0,1007378982,,
1007637477,"7328571",0,1007378985,,
1007637490,"7328572",0,1007378988,,
1007637674,"7328577",0,1007379127,,
1007637927,"7328581",0,1007379268,,
1007701893,"7328582",0,1007379278,,
1007701894,"7328583",0,1007379281,,
1007701930,"7328585",0,1007379308,,
1007701896,"7328586",0,1007379323,,
1007701897,"7328587",0,1007379335,,
1007701900,"7328591",0,1007379392,,
1007701905,"7328598",0,1007379566,,
1007701911,"7328605",0,1007379618,,
1007701912,"7328606",0,1007379635,,
1007701913,"7328607",0,1007379644,,
1007701891,"7328608",0,1007379661,,
1007701928,"7328609",0,1007379664,,
1007701914,"7328610",0,1007379717,,
1007701915,"7328611",0,1007379720,,
1007701916,"7328612",0,1007379723,,
1007701917,"7328613",0,1007379726,,
1007701870,"7328619",0,1007379752,,
1007701871,"7328620",0,1007379762,,
1007701872,"7328621",0,1007379810,,
1007701873,"7328622",0,1007379824,,
1007701874,"7328623",0,1007379871,,
1007701875,"7328624",0,1007379883,,
1007701883,"7328632",0,1007380162,,
1007701885,"7328635",0,1007380312,,
1007798672,"7328772",0,1007361417,,
1007798673,"7328773",0,1007361421,,
1007798674,"7328774",0,1007361425,,
1007798675,"7328775",0,1007361429,,
1007798676,"7328776",0,1007361433,,
1007798677,"7328777",0,1007361449,,
1007798678,"7328778",0,1007361484,,
1007798679,"7328779",0,1007361488,,
1007798680,"7328780",0,1007361492,,
1007798681,"7328781",0,1007361496,,
1007798682,"7328782",0,1007361500,,
1007798683,"7328783",0,1007361504,,
1007798684,"7328784",0,1007361508,,
1007798685,"7328785",0,1007361512,,
1007798686,"7328786",0,1007361516,,
1007798687,"7328787",0,1007361641,,
1007798688,"7328788",0,1007361645,,
1007798690,"7328790",0,1007362557,,
1007773610,"7329011",0,1007385459,,
1007773666,"7329110",0,1007389027,,
1007773668,"7329112",0,1007389036,,
1007773672,"7329116",0,1007389136,,
1007773673,"7329117",0,1007389139,,
1007773674,"7329118",0,1007389142,,
1007773675,"7329119",0,1007389145,,
1007773676,"7329120",0,1007389148,,
1007773677,"7329121",0,1007389151,,
1007773678,"7329122",0,1007389154,,
1007773679,"7329123",0,1007389157,,
1007773680,"7329124",0,1007389163,,
1007773681,"7329125",0,1007393604,,
1007773682,"7329126",0,1007393607,,
1007773683,"7329127",0,1007394684,,
1007773684,"7329128",0,1007394700,,
1007773685,"7329129",0,1007394703,,
1007773686,"7329130",0,1007394717,,
1007773687,"7329131",0,1007394730,,
1007773688,"7329132",0,1007394743,,
1007773689,"7329133",0,1007394746,,
1007773690,"7329134",0,1007394749,,
1007773691,"7329135",0,1007394752,,
1007773718,"7329183",0,1007381912,,
1007773724,"7329189",0,1007450537,,
1007773725,"7329190",0,1007450543,,
1007773726,"7329191",0,1007450557,,
1007773728,"7329193",0,1007450630,,
1007773729,"7329194",0,1007450633,,
1007773730,"7329195",0,1007450674,,
1007735939,"7329232",0,1007452494,,
1007735956,"7329233",0,1007452564,,
1007773759,"7329269",0,1007455101,,
1007773891,"7329713",0,1007402473,,
1007773892,"7329714",0,1007402485,,
1007773893,"7329715",0,1007402488,,
1007773894,"7329716",0,1007402497,,
1007773895,"7329717",0,1007402506,,
1007773896,"7329718",0,1007402509,,
1007773897,"7329719",0,1007402512,,
1007773901,"7329723",0,1007402527,,
1007798850,"7329941",0,1007410839,,
1007798851,"7329942",0,1007410842,,
1007798852,"7329943",0,1007410845,,
1007798853,"7329944",0,1007410848,,
1007798854,"7329945",0,1007410851,,
1007519595,"7330092",0,1007451475,,
1007774007,"7330127",0,1007460167,,
1007821937,"7330213",0,1007460379,,
1007821954,"7330239",0,1007457438,,
1007821965,"7330289",0,1007373870,,
1007821966,"7330290",0,1007373873,,
1007809735,"7330437",0,1007381736,,
1007834225,"7330562",0,1007406752,,
1007525996,"7330701",0,1007357660,,
1007834245,"7330777",0,1007409488,,
1007834246,"7330778",0,1007409491,,
1007834247,"7330779",0,1007409494,,
1007834248,"7330780",0,1007409536,,
1007834400,"7331223",0,1007425091,,
1007834401,"7331224",0,1007425094,,
1007834402,"7331225",0,1007425136,,
1007524483,"7331299",0,1007389799,,
1007888164,"7331453",0,1007415914,,
1007888165,"7331454",0,1007416118,,
1007888166,"7331455",0,1007416154,,
1007888170,"7331459",0,1007416530,,
1007888171,"7331460",0,1007416579,,
1007888172,"7331461",0,1007416582,,
1007888173,"7331462",0,1007416585,,
1007888174,"7331463",0,1007416588,,
1007888175,"7331464",0,1007416628,,
1007888177,"7331466",0,1007416693,,
1007888179,"7331468",0,1007416761,,
1007888181,"7331470",0,1007416876,,
1007888182,"7331471",0,1007416879,,
1007888183,"7331472",0,1007416896,,
1007888184,"7331473",0,1007416899,,
1007888185,"7331474",0,1007416942,,
1007888186,"7331475",0,1007416955,,
1007888187,"7331476",0,1007416958,,
1007888191,"7331480",0,1007417139,,
1007888192,"7331481",0,1007417264,,
1007888193,"7331482",0,1007417267,,
1007888214,"7331504",0,1007427965,,
1007888215,"7331505",0,1007427968,,
1007888216,"7331506",0,1007427971,,
1007888217,"7331507",0,1007427974,,
1007888218,"7331508",0,1007427980,,
1007888219,"7331509",0,1007427983,,
1007888220,"7331510",0,1007427986,,
1007888221,"7331511",0,1007427989,,
1007888222,"7331512",0,1007427992,,
1007888273,"7331817",0,1007431862,,
1007888274,"7331818",0,1007431865,,
1007897519,"7332116",0,1007383883,,
1007820885,"7332182",0,1007389247,,
1007821048,"7332187",0,1007389262,,
1007772831,"7332478",0,1007429599,,
1007772880,"7332479",0,1007429602,,
1007805318,"7332596",0,1007430949,,
1007913140,"7333431",0,1007458843,,
1007913141,"7333432",0,1007459095,,
1007913142,"7333434",0,1007459135,,
1007919562,"7333435",0,1007459138,,
1007913157,"7333610",0,1007495677,,
1007913158,"7333611",0,1007495886,,
1007913159,"7333612",0,1007495889,,
1007805952,"7333815",0,1007434607,,
1007809958,"7333857",0,1007435380,,
1007809959,"7333858",0,1007435383,,
1007809960,"7333859",0,1007435386,,
1007809961,"7333860",0,1007435389,,
1007809962,"7333861",0,1007435392,,
1007809963,"7333862",0,1007435395,,
1007809964,"7333863",0,1007435398,,
1007809965,"7333864",0,1007435401,,
1007809966,"7333865",0,1007435404,,
1007809967,"7333866",0,1007435407,,
1007809968,"7333867",0,1007435410,,
1007809969,"7333868",0,1007435413,,
1007809970,"7333869",0,1007435416,,
1007809971,"7333870",0,1007435419,,
1007809972,"7333871",0,1007435422,,
1007961918,"7333875",0,1007435434,,
1007809983,"7333883",0,1007435458,,
1007809984,"7333884",0,1007435461,,
1007809985,"7333885",0,1007435464,,
1007809986,"7333886",0,1007435467,,
1007809987,"7333887",0,1007435470,,
1007809988,"7333888",0,1007435473,,
1007809989,"7333889",0,1007435476,,
1007810011,"7333911",0,1007435542,,
1007810012,"7333912",0,1007435545,,
1007810013,"7333913",0,1007435548,,
1007810090,"7333990",0,1007438190,,
1007810091,"7333991",0,1007443400,,
1007810092,"7333992",0,1007443417,,
1007810093,"7333993",0,1007443420,,
1007810094,"7333994",0,1007443437,,
1007810095,"7333995",0,1007443469,,
1007896385,"7334260",0,1007467376,,
1007896486,"7334266",0,1007467657,,
1007896983,"7334280",0,1007467957,,
1007810122,"7334675",0,1007447342,,
1007810123,"7334676",0,1007447345,,
1007810124,"7334677",0,1007447348,,
1007810125,"7334678",0,1007447351,,
1007810126,"7334679",0,1007447354,,
1007810128,"7334681",0,1007447360,,
1007897539,"7334682",0,1007447363,,
1007810129,"7334683",0,1007447366,,
1007810130,"7334684",0,1007447369,,
1007810131,"7334685",0,1007447372,,
1007810132,"7334686",0,1007447375,,
1007810133,"7334687",0,1007447378,,
1007810134,"7334688",0,1007447381,,
1007810143,"7334697",0,1007447408,,
1007810148,"7334702",0,1007447423,,
1007810166,"7334720",0,1007449892,,
1007810167,"7334721",0,1007449895,,
1007810168,"7334722",0,1007449898,,
1007810169,"7334723",0,1007449901,,
1007810170,"7334724",0,1007449904,,
1007810171,"7334725",0,1007449907,,
1007810172,"7334726",0,1007449910,,
1007810189,"7334744",0,1007456598,,
1007822305,"7334745",0,1007456601,,
1007822306,"7334746",0,1007474035,,
1007822307,"7334747",0,1007475395,,
1007822308,"7334748",0,1007475404,,
1007822309,"7334749",0,1007475407,,
1007822310,"7334750",0,1007475671,,
1007822311,"7334751",0,1007475680,,
1007822316,"7334756",0,1007475797,,
1007822317,"7334757",0,1007475800,,
1007822318,"7334758",0,1007475803,,
1007822319,"7334759",0,1007475806,,
1007822320,"7334760",0,1007475809,,
1007822321,"7334762",0,1007475855,,
1007822322,"7334763",0,1007475861,,
1007822323,"7334764",0,1007475864,,
1007822324,"7334765",0,1007475908,,
1007822325,"7334766",0,1007475911,,
1007822326,"7334767",0,1007476078,,
1007822327,"7334768",0,1007476081,,
1007822328,"7334769",0,1007476118,,
1007822329,"7334770",0,1007456604,,
1007822330,"7334771",0,1007456607,,
1007822331,"7334772",0,1007456610,,
1007822332,"7334773",0,1007456613,,
1007822346,"7334788",0,1007456658,,
1007822347,"7334789",0,1007456661,,
1007822348,"7334790",0,1007456664,,
1007822351,"7334793",0,1007461098,,
1007822352,"7334794",0,1007461101,,
1007822353,"7334795",0,1007461104,,
1007822361,"7334803",0,1007461885,,
1007822362,"7334804",0,1007461888,,
1007822363,"7334805",0,1007461891,,
1007822364,"7334806",0,1007461894,,
1007822365,"7334807",0,1007461897,,
1007822366,"7334808",0,1007461900,,
1007822367,"7334809",0,1007465930,,
1007822368,"7334810",0,1007465933,,
1007822373,"7334815",0,1007466904,,
1007822374,"7334816",0,1007467864,,
1007822375,"7334817",0,1007467867,,
1007822376,"7334818",0,1007467870,,
1007822377,"7334819",0,1007467873,,
1007962083,"7334822",0,1007478724,,
1007962085,"7334824",0,1007478730,,
1007962086,"7334825",0,1007478736,,
1007962087,"7334826",0,1007478739,,
1007962088,"7334827",0,1007478745,,
1007962089,"7334828",0,1007478748,,
1007962090,"7334829",0,1007478751,,
1007962091,"7334830",0,1007478757,,
1007962095,"7334834",0,1007479491,,
1007962110,"7334849",0,1007479536,,
1007962111,"7334850",0,1007479539,,
1007962112,"7334851",0,1007479542,,
1007962113,"7334852",0,1007479545,,
1007962114,"7334853",0,1007479548,,
1007962115,"7334854",0,1007479551,,
1007962116,"7334855",0,1007479554,,
1007962117,"7334856",0,1007479557,,
1007962119,"7334858",0,1007479563,,
1007962120,"7334859",0,1007479566,,
1007962123,"7334862",0,1007479575,,
1007962125,"7334864",0,1007479584,,
1007962126,"7334865",0,1007479590,,
1007962131,"7334915",0,1007480075,,
1007962148,"7334932",0,1007480126,,
1007962156,"7334948",0,1007480196,,
1007962189,"7334991",0,1007480822,,
1007962232,"7335034",0,1007482157,,
1007962233,"7335035",0,1007482160,,
1007962259,"7335067",0,1007482871,,
1007822385,"7335205",0,1007464834,,
1007822386,"7335206",0,1007464840,,
1007822387,"7335207",0,1007464843,,
1007822388,"7335208",0,1007464846,,
1007822389,"7335209",0,1007464852,,
1007822390,"7335210",0,1007464895,,
1007822391,"7335211",0,1007464898,,
1007822395,"7335215",0,1007464958,,
1007822396,"7335216",0,1007465006,,
1007822399,"7335219",0,1007465058,,
1007822400,"7335220",0,1007465061,,
1007822414,"7335234",0,1007465251,,
1007822415,"7335235",0,1007465254,,
1007822416,"7335236",0,1007465257,,
1007822417,"7335237",0,1007465302,,
1007822418,"7335238",0,1007465305,,
1007822419,"7335239",0,1007465308,,
1007822420,"7335240",0,1007465320,,
1007822430,"7335250",0,1007484980,,
1007822431,"7335251",0,1007484983,,
1007822432,"7335252",0,1007484986,,
1007822433,"7335253",0,1007484989,,
1007822434,"7335254",0,1007484992,,
1007822435,"7335255",0,1007484995,,
1007822436,"7335256",0,1007484998,,
1007822437,"7335257",0,1007485001,,
1007822438,"7335258",0,1007485004,,
1007822439,"7335259",0,1007485007,,
1007822440,"7335260",0,1007485010,,
1007822441,"7335261",0,1007485013,,
1007822442,"7335262",0,1007485016,,
1007822443,"7335263",0,1007485019,,
1007822444,"7335264",0,1007485022,,
1007822445,"7335265",0,1007485025,,
1007822446,"7335266",0,1007485028,,
1007822447,"7335267",0,1007485031,,
1007822448,"7335268",0,1007485034,,
1007822449,"7335269",0,1007485037,,
1007733545,"7335295",0,1007485215,,
1007733560,"7335296",0,1007485218,,
1007733575,"7335297",0,1007485245,,
1007962264,"7335298",0,1007485249,,
1007733590,"7335299",0,1007485252,,
1007734236,"7335311",0,1007483117,,
1007734258,"7335312",0,1007483120,,
1007734321,"7335313",0,1007483123,,
1007962323,"7335403",0,1007486010,,
1007962324,"7335404",0,1007486027,,
1007962335,"7335660",0,1007486331,,
1007962336,"7335661",0,1007486334,,
1007962337,"7335662",0,1007486358,,
1007975033,"7335690",0,1007488493,,
1007975113,"7335786",0,1007477398,,
1007975115,"7335788",0,1007477564,,
1007975116,"7335789",0,1007477610,,
1007975118,"7335791",0,1007477658,,
1007975123,"7335796",0,1007478133,,
1007975155,"7335828",0,1007484917,,
1007975156,"7335829",0,1007484920,,
1007975157,"7335830",0,1007484923,,
1008014120,"7336164",0,1007515112,,
1007990597,"7336180",0,1007513054,,
1007990598,"7336181",0,1007513153,,
1007990599,"7336182",0,1007513229,,
1007990600,"7336183",0,1007513232,,
1007990586,"7336227",0,1007514563,,
1007990626,"7336230",0,1007514572,,
1007990630,"7336234",0,1007514594,,
1007990635,"7336300",0,1007491272,,
1007990636,"7336301",0,1007491287,,
1007990644,"7336314",0,1007491366,,
1007990645,"7336315",0,1007491369,,
1007990650,"7336320",0,1007491448,,
1007990651,"7336321",0,1007491463,,
1007990652,"7336322",0,1007491492,,
1007990653,"7336323",0,1007492219,,
1007990660,"7336330",0,1007492334,,
1007990589,"7336333",0,1007492353,,
1007990338,"7336403",0,1007499038,,
1007990340,"7336405",0,1007499056,,
1007990341,"7336406",0,1007499059,,
1007990342,"7336407",0,1007499071,,
1007990348,"7336413",0,1007499098,,
1007990349,"7336414",0,1007499101,,
1007990400,"7336480",0,1007500299,,
1007990410,"7336491",0,1007500359,,
1007990411,"7336492",0,1007500365,,
1007990412,"7336493",0,1007500368,,
1007990662,"7336495",0,1007500377,,
1007990414,"7336496",0,1007500389,,
1007990415,"7336497",0,1007500395,,
1007990576,"7336751",0,1007518197,,
1007990477,"7336796",0,1007518780,,
1007990484,"7336805",0,1007518882,,
1007990485,"7336806",0,1007518896,,
1007990490,"7336811",0,1007518911,,
1007990491,"7336812",0,1007518914,,
1007990492,"7336813",0,1007518917,,
1007990493,"7336814",0,1007518920,,
1007990496,"7336817",0,1007518929,,
1007990665,"7336818",0,1007518932,,
1007990497,"7336819",0,1007518935,,
1007990498,"7336820",0,1007517338,,
1007990499,"7336821",0,1007517344,,
1007990500,"7336822",0,1007517347,,
1007990501,"7336823",0,1007517353,,
1007990503,"7336825",0,1007517359,,
1007990506,"7336828",0,1007517368,,
1007990507,"7336829",0,1007517371,,
1007990509,"7336831",0,1007517380,,
1007990510,"7336832",0,1007517383,,
1008002291,"7336833",0,1007517386,,
1007990511,"7336834",0,1007517392,,
1007990512,"7336835",0,1007517410,,
1007990513,"7336837",0,1007517480,,
1007990514,"7336838",0,1007517486,,
1007990515,"7336839",0,1007517489,,
1007990516,"7336841",0,1007516767,,
1007990663,"7336842",0,1007516776,,
1007990518,"7336844",0,1007516791,,
1007990526,"7336852",0,1007516845,,
1007990527,"7336853",0,1007516851,,
1008002293,"7336856",0,1007516872,,
1008002295,"7336858",0,1007516881,,
1008002303,"7336866",0,1007516917,,
1008002307,"7336870",0,1007516938,,
1008002398,"7337110",0,1007517994,,
1008002440,"7337306",0,1007516432,,
1008002446,"7337314",0,1007516619,,
1008002448,"7337316",0,1007516625,,
1008002507,"7337403",0,1007525818,,
