"SCREEN_ID","WELL_ID","PIPE_ID","Layer","Slot","SCRN_TOP_DEPTH","SCRN_END_DEPTH","SCRN_MATERIAL","SCRN_DEPTH_UOM","SCRN_DIAMETER_UOM","SCRN_DIAMETER"
1002736044,"7117422",1002736043,,,5.18,9.75,,"m",,
1002736053,"7117422",1002736052,,,1.50,6.10,,"m",,
1002736066,"7117422",1002736056,1,"10",5.18,9.75,"5","m","cm",6.03
1003222204,"7117424",1003222199,1,"10",,,"5","m","cm",4.82
1003222220,"7117425",1003222209,1,"10",,,"5","m","cm",4.82
1003222444,"7117494",1003222443,,,2.50,12.00,,"ft",,
1003222453,"7117494",1003222452,,,2.50,10.00,,"ft",,
1003222462,"7117494",1003222461,,,2.50,13.50,,"ft",,
1003222471,"7117494",1003222470,,,2.50,9.00,,"ft",,
1003222480,"7117494",1003222479,,,2.50,10.00,,"ft",,
1003222489,"7117494",1003222488,,,2.50,14.00,,"ft",,
1003222498,"7117494",1003222497,,,2.50,13.00,,"ft",,
1003222507,"7117494",1003222506,,,3.00,13.00,,"ft",,
1003222516,"7117494",1003222515,,,2.50,15.00,,"ft",,
1002449413,"7117528",1002449407,1,"10",0.91,5.49,"5","m","cm",3.45
1002449444,"7117529",1002449437,1,"10",0.91,4.57,"5","m","cm",3.45
1002456394,"7117804",1002456384,1,".01",89.30,96.95,"5","m","cm",7.10
1002007341,"7118243",1002007331,,,,,,"m","cm",
1002737092,"7118244",1002737091,,,,,,,,
1002737100,"7118244",1002737099,,,,,,,,
1002737108,"7118244",1002737107,,,,,,,,
1002737116,"7118244",1002737115,,,,,,,,
1002737122,"7118244",1002737119,1,"10",,,"5","m","cm",3.20
1002010295,"7118311",1002010286,,,,,,"ft","inch",
1002010321,"7118312",1002010315,,,,,,"ft","inch",
1002010561,"7118341",1002010555,,,,,,"ft","inch",
1002011474,"7118437",1002011463,,,,,,"ft","inch",
1002011516,"7118438",1002011505,,,,,,"ft","inch",
1002011558,"7118439",1002011547,,,,,,"ft","inch",
1002011642,"7118441",1002011631,,,,,,"ft","inch",
1002011748,"7118443",1002011738,,,,,,"ft","inch",
1002011800,"7118444",1002011790,,,,,,"ft","inch",
1002011962,"7118446",1002011951,,,,,,"ft","inch",
1002012004,"7118447",1002011993,,,,,,"ft","inch",
1002012046,"7118448",1002012035,,,,,,"ft","inch",
1002012091,"7118449",1002012080,,,,,,"ft","inch",
1002012230,"7118450",1002012217,,,,,,"ft","inch",
1002013453,"7118468",1002013444,,,,,,"ft","inch",
1002013494,"7118469",1002013484,,,,,,"ft","inch",
1002013536,"7118470",1002013525,,,,,,"ft","inch",
1002013577,"7118471",1002013567,,,,,,"ft","inch",
1002013666,"7118473",1002013651,,,,,,"ft","inch",
1002013707,"7118474",1002013697,,,,,,"ft","inch",
1002464484,"7118840",1002464475,1,"8",10.97,13.11,"1","m","cm",13.97
1002464567,"7118841",1002464557,,,,,,"m","cm",
1002464646,"7118842",1002464640,,,,,,"m","cm",
1002464660,"7118850",1002464651,1,"8",10.98,12.20,"1","m","cm",13.97
1002466339,"7118909",1002466333,,,,,,"m","cm",
1002466423,"7118910",1002466417,,,,,,"m","cm",
1002467427,"7118966",1002467417,,,,,,"ft","inch",
1002597974,"7119009",1002597967,,,,,"5",,,
1002471299,"7119094",1002471293,,,,,,"ft","inch",
1002471309,"7119095",1002471303,,,,,,"ft","inch",
1002471320,"7119096",1002471313,,,,,,"ft","inch",
1002471331,"7119097",1002471324,,,,,,"ft","inch",
1002472635,"7119099",1002472628,,,,,,"ft","inch",
1002472646,"7119100",1002472639,,,,,,"ft","inch",
1002472944,"7119105",1002472937,,,,,,"ft","inch",
1002478889,"7119227",1002478879,,,,,,"m","cm",
1002478942,"7119228",1002478936,,,,,,"ft","inch",
1002478958,"7119229",1002478946,,,,,,"m","cm",
1002479018,"7119230",1002479006,,,,,,"m","cm",
1002479048,"7119231",1002479041,,,,,,"m","cm",
1002479058,"7119232",1002479052,,,,,,"m","cm",
1002479155,"7119234",1002479144,,,,,,"m","cm",
1002479191,"7119235",1002479181,,,,,,"m","cm",
1002479233,"7119236",1002479221,,,,,,"m","cm",
1002479276,"7119237",1002479264,,,,,,"m","cm",
1002479310,"7119238",1002479299,,,,,,"m","cm",
1002479349,"7119239",1002479335,,,,,,"m","cm",
1002479366,"7119240",1002479354,,,,,,"m","cm",
1002479378,"7119241",1002479371,,,,,,"m","cm",
1002479424,"7119243",1002479415,,,,,,"m","cm",
1002479457,"7119244",1002479448,,,,,,"m","cm",
1002479492,"7119245",1002479480,,,,,,"m","cm",
1002480332,"7119246",1002480321,,,,,,"m","cm",
1002482187,"7119247",1002482178,,,,,,"m","cm",
1002482224,"7119248",1002482211,,,,,,"m","cm",
1002482267,"7119249",1002482255,,,,,,"m","cm",
1002482307,"7119250",1002482298,,,,,,"m","cm",
1002482336,"7119251",1002482327,,,,,,"m","cm",
1002482466,"7119252",1002482457,,,,,,"m","cm",
1002482592,"7119253",1002482583,,,,,,"m","cm",
1002482671,"7119255",1002482660,,,,,,"m","cm",
1002482707,"7119256",1002482695,,,,,,"m","cm",
1002482748,"7119257",1002482738,,,,,,"m","cm",
1002484436,"7119332",1002484430,1,,,,,"m","cm",
1002486505,"7119401",1002486496,,,,,,"m","cm",
1002486576,"7119402",1002486566,,,,,,"m","cm",
1002486672,"7119403",1002486662,,,,,,"m","cm",
1002486817,"7119404",1002486808,,,,,,"m","cm",
1002486926,"7119405",1002486914,,,,,,"m","cm",
1002743044,"7119443",1002743043,,,1.50,4.00,,"m",,
1002743053,"7119443",1002743052,,,1.50,12.00,,"m",,
1002743062,"7119443",1002743061,,,1.50,9.00,,"m",,
1002743071,"7119443",1002743070,,,1.50,9.00,,"m",,
1002743080,"7119443",1002743079,,,1.50,7.50,,"m",,
1002743089,"7119443",1002743088,,,1.50,9.00,,"m",,
1002743098,"7119443",1002743097,,,1.50,6.00,,"m",,
1002743113,"7119443",1002743105,1,"10",,,"5","m","cm",3.34
1002743241,"7119445",1002743233,1,"10",,,,"m","cm",6.03
1002798664,"7119451",1002798663,,,5.00,20.00,,"ft",,
1002798673,"7119451",1002798672,,,6.00,18.00,,"ft",,
1002798682,"7119451",1002798681,,,7.00,22.00,,"ft",,
1002798691,"7119451",1002798690,,,9.00,24.00,,"ft",,
1002798718,"7119451",1002798711,1,"10",,,"5","ft","inch",1.25
1002743334,"7119461",1002743333,,,2.00,4.50,,"m",,
1002743343,"7119461",1002743342,,,7.00,10.00,,"m",,
1002743352,"7119461",1002743351,,,3.00,10.00,,"m",,
1002743364,"7119461",1002743355,1,"10",,,"5","m","cm",4.21
1002743502,"7119472",1002743501,,,4.27,7.32,,"m",,
1002743511,"7119472",1002743510,,,4.27,7.32,,"m",,
1002743523,"7119472",1002743514,1,"10",,,"5","m","cm",6.03
1003225333,"7119477",1003225332,,,2.50,14.00,,"m",,
1003225342,"7119477",1003225341,,,2.50,10.50,,"m",,
1003225351,"7119477",1003225350,,,2.50,9.50,,"m",,
1003225360,"7119477",1003225359,,,3.00,8.00,,"m",,
1003225369,"7119477",1003225368,,,3.00,12.00,,"m",,
1003225378,"7119477",1003225377,,,2.50,12.00,,"m",,
1003225387,"7119477",1003225386,,,2.50,12.00,,"m",,
1003225396,"7119477",1003225395,,,2.50,13.50,,"m",,
1003225405,"7119477",1003225404,,,3.00,13.00,,"m",,
1003225414,"7119477",1003225413,,,3.00,13.00,,"m",,
1003225425,"7119477",1003225417,1,"10",,,"5","m","cm",1.25
1002743536,"7119478",1002743535,,,0.91,4.52,,"m",,
1002743545,"7119478",1002743539,1,,0.91,4.57,"5","m","cm",3.45
1002743558,"7119479",1002743557,,,0.91,3.35,,"m",,
1002743567,"7119479",1002743566,,,0.91,3.96,,"m",,
1002743576,"7119479",1002743575,,,0.91,3.96,,"m",,
1002743585,"7119479",1002743584,,,0.91,4.57,,"m",,
1002743594,"7119479",1002743593,,,0.91,2.44,,"m",,
1002743603,"7119479",1002743602,,,0.91,3.96,,"m",,
1002743612,"7119479",1002743611,,,0.91,3.96,,"m",,
1002743621,"7119479",1002743620,,,0.91,3.96,,"m",,
1002743630,"7119479",1002743629,,,0.91,3.96,,"m",,
1002743639,"7119479",1002743638,,,0.91,3.96,,"m",,
1002743649,"7119479",1002743642,1,,0.91,3.96,"5","m","cm",
1002488501,"7119506",1002488491,1,"10",3.10,6.10,"5","m","cm",4.82
1002488517,"7119507",1002488507,1,"10",3.10,6.10,"5","m","cm",4.82
1002497330,"7119768",1002497319,,,,,,"m","cm",
1002497443,"7119771",1002497432,,,,,,"m","cm",
1002497529,"7119774",1002497522,,,,,,"m","cm",
1002497539,"7119775",1002497533,,,,,,"ft","inch",
1002498613,"7119784",1002498599,,,,,,"m","cm",
1002499067,"7119796",1002499055,,,,,,"m","cm",
1002459458,"7119814",1002459452,,,,,,"ft","inch",
1002743683,"7119817",1002743682,,,1.50,3.80,,"m",,
1002743692,"7119817",1002743691,,,1.80,4.70,,"m",,
1002743702,"7119817",1002743695,1,"10",,,"5","m","cm",5.80
1002696092,"7119860",1002696091,,,1.50,4.00,,"m",,
1002696101,"7119860",1002696100,,,5.50,8.50,,"m",,
1002696110,"7119860",1002696109,,,1.50,4.00,,"m",,
1002696119,"7119860",1002696118,,,5.80,8.80,,"m",,
1002696128,"7119860",1002696127,,,1.50,4.00,,"m",,
1002696170,"7119860",1002696163,1,"10",,,"5","m","cm",6.03
1002547555,"7119884",1002547546,,,,,,"m","cm",
1002516690,"7119887",1002516681,1,"10",5.79,8.84,"5","m","cm",4.82
1002745704,"7120051",1002745703,,,6.40,7.01,,"m",,
1002745713,"7120051",1002745712,,,17.25,18.77,,"m",,
1002745722,"7120051",1002745721,,,13.49,16.54,,"m",,
1002745731,"7120051",1002745730,,,10.92,13.97,,"m",,
1002745740,"7120051",1002745739,,,12.67,14.70,,"m",,
1002745749,"7120051",1002745748,,,16.15,17.77,,"m",,
1002745758,"7120051",1002745757,,,7.10,10.15,,"m",,
1002745767,"7120051",1002745766,,,11.38,14.42,,"m",,
1002745776,"7120051",1002745775,,,4.34,7.39,,"m",,
1002745785,"7120051",1002745784,,,3.73,4.65,,"m",,
1002745793,"7120051",1002745788,1,"10",,,"5","m","cm",2.00
1002745805,"7120060",1002745804,,,2.10,5.10,,"m",,
1002745814,"7120060",1002745813,,,2.70,5.30,,"m",,
1002745823,"7120060",1002745822,,,2.40,5.40,,"m",,
1002745834,"7120060",1002745826,1,"10",,,,"m","cm",5.80
1002745846,"7120061",1002745845,,,1.50,4.50,,"m",,
1002745855,"7120061",1002745854,,,1.50,4.50,,"m",,
1002745864,"7120061",1002745863,,,1.50,4.50,,"m",,
1002745872,"7120061",1002745867,1,"10",,,"5","m","cm",5.80
1002747387,"7120169",1002747386,,,,,,,,
1002747396,"7120169",1002747395,,,,,,,,
1002747405,"7120169",1002747404,,,,,,,,
1002747414,"7120169",1002747413,,,,,,,,
1002747425,"7120169",1002747419,1,"10",,,"5","m","cm",5.80
1002747892,"7120181",1002747891,,,4.27,2.75,,"m",,
1002747901,"7120181",1002747900,,,4.88,3.36,,"m",,
1002747910,"7120181",1002747905,1,"10",,,"5","m","cm",2.00
1002748104,"7120183",1002748103,,,1.00,4.00,,"m",,
1002748113,"7120183",1002748112,,,1.00,4.00,,"m",,
1002748122,"7120183",1002748121,,,1.00,4.00,,"m",,
1002748131,"7120183",1002748130,,,1.00,4.00,,"m",,
1002748140,"7120183",1002748139,,,1.00,4.00,,"m",,
1002748149,"7120183",1002748148,,,1.00,4.00,,"m",,
1002748159,"7120183",1002748152,1,"10",,,"5","m","cm",5.80
1002469358,"7120205",1002469348,1,,0.00,22.00,"1","ft","inch",6.00
1002469399,"7120206",1002469389,1,,0.00,22.00,"1","ft","inch",6.00
1002469613,"7120210",1002469603,1,,0.00,22.00,"1","ft","inch",6.00
1002469656,"7120211",1002469645,1,,0.00,22.00,"1","ft","inch",6.00
1002470103,"7120248",1002470097,,,,,,"m","cm",
1002470118,"7120249",1002470108,1,"10",0.92,5.52,"5","m","cm",6.28
1002470129,"7120250",1002470123,,,,,,"m","cm",
1002470143,"7120251",1002470133,1,"10",0.92,5.52,"5","m","cm",6.28
1002470155,"7120252",1002470149,,,,,,"m","cm",
1002470168,"7120253",1002470160,1,"10",1.45,3.07,"5","m","cm",6.28
1002470179,"7120254",1002470173,,,,,,"m","cm",
1002470196,"7120255",1002470188,1,"10",0.92,3.68,"5","m","cm",6.28
1002470207,"7120256",1002470201,,,,,,"m","cm",
1002470220,"7120257",1002470212,1,"10",0.92,3.68,"5","m","cm",6.28
1002470231,"7120258",1002470225,,,,,,"m","cm",
1002470245,"7120259",1002470237,1,"10",0.61,3.68,"5","m","cm",6.28
1002470257,"7120260",1002470251,,,,,,"m","cm",
1002470270,"7120261",1002470262,1,"10",0.61,3.68,"5","m","cm",6.28
1002470282,"7120262",1002470276,,,,,,"m","cm",
1002470294,"7120263",1002470286,1,"10",0.61,3.68,"5","m","cm",6.28
1002470307,"7120264",1002470301,,,,,,"m","cm",
1002474860,"7120348",1002474850,1,"10",0.92,5.52,"5","m","cm",6.28
1002474871,"7120349",1002474865,,,,,,"m","cm",
1002474885,"7120350",1002474875,1,"10",0.92,5.52,"5","m","cm",6.28
1002474896,"7120351",1002474890,,,,,,"m","cm",
1002474910,"7120352",1002474900,1,"10",0.92,5.52,"5","m","cm",6.28
1002475347,"7120380",1002475341,,,,,,"ft","inch",
1002610876,"7120462",1002610872,,,,,"5",,,
1002477634,"7120480",1002477624,,,,,,"ft","inch",
1002477755,"7120483",1002477745,,,,,,"ft","inch",
1002748922,"7120507",1002748921,,,1.50,4.50,,"m",,
1002748932,"7120507",1002748925,1,"10",,,"5","m","cm",3.10
1002611298,"7120508",1002611292,,,,,,,,
1002748944,"7120509",1002748943,,,16.00,20.60,,"m",,
1002748953,"7120509",1002748952,,,1.00,4.00,,"m",,
1002748962,"7120509",1002748961,,,15.80,20.20,,"m",,
1002748971,"7120509",1002748970,,,15.40,20.20,,"m",,
1002748980,"7120509",1002748979,,,0.50,3.50,,"m",,
1002748989,"7120509",1002748988,,,1.00,4.00,,"m",,
1002748998,"7120509",1002748997,,,1.00,4.00,,"m",,
1002749007,"7120509",1002749006,,,1.00,4.00,,"m",,
1002749016,"7120509",1002749010,1,"10",,,"5","m","cm",25.40
1002611536,"7120544",1002611529,,,,,,,,
1002622560,"7120715",1002622553,,,,,,"m","cm",
1002751243,"7121083",1002751242,,,1.50,4.50,,"m",,
1002751252,"7121083",1002751251,,,1.50,4.60,,"m",,
1002751261,"7121083",1002751260,,,2.10,5.10,,"m",,
1002751270,"7121083",1002751269,,,2.00,3.50,,"m",,
1002751279,"7121083",1002751278,,,1.80,4.80,,"m",,
1002751288,"7121083",1002751287,,,1.50,4.50,,"m",,
1002751297,"7121083",1002751296,,,1.50,4.50,,"m",,
1002751306,"7121083",1002751305,,,1.50,4.50,,"m",,
1002751315,"7121083",1002751314,,,3.00,4.50,,"m",,
1002751324,"7121083",1002751323,,,3.00,4.50,,"m",,
1002751336,"7121083",1002751327,1,"10",,,"5","m","cm",5.80
1002751348,"7121084",1002751347,,,1.00,2.10,,"m",,
1002751357,"7121084",1002751356,,,1.50,3.60,,"m",,
1002751366,"7121084",1002751360,1,"10",,,"5","m","cm",5.80
1002752515,"7121225",1002752514,,,1.22,4.27,,"m",,
1002752524,"7121225",1002752523,,,1.22,4.27,,"m",,
1002752533,"7121225",1002752532,,,1.50,4.57,,"m",,
1002752542,"7121225",1002752541,,,1.83,4.88,,"m",,
1002752555,"7121225",1002752545,1,"10",2.44,5.49,"5","m","cm",4.82
1002752669,"7121231",1002752668,,,1.50,3.66,,"m",,
1002752678,"7121231",1002752677,,,1.50,3.66,,"m",,
1002752687,"7121231",1002752686,,,1.50,3.66,,"m",,
1002752696,"7121231",1002752695,,,1.50,3.66,,"m",,
1002752709,"7121231",1002752699,1,"10",1.83,3.96,"5","m","cm",4.82
1002505594,"7121236",1002505584,1,"10",3.10,6.10,"5","m","cm",4.82
1002505611,"7121237",1002505600,1,"10",1.50,4.57,"5","m","cm",4.82
1002505627,"7121238",1002505617,1,"10",1.50,4.57,"5","m","cm",4.82
1002512183,"7121382",1002512171,,,,,,"m","cm",
1002621861,"7121400",1002621849,,,,,,,,
1002518571,"7121448",1002518553,,,,,,"m","cm",
1002519162,"7121452",1002519152,,,,,,"m","cm",
1002519300,"7121453",1002519289,,,,,,"m","cm",
1002519738,"7121459",1002519727,,,,,,"m","cm",
1002521227,"7121462",1002521216,,,,,,"m","cm",
1002521261,"7121463",1002521251,,,,,,"m","cm",
1002521293,"7121464",1002521283,,,,,,"m","cm",
1002521326,"7121465",1002521315,,,,,,"m","cm",
1002521465,"7121466",1002521454,,,,,,"m","cm",
1002521611,"7121467",1002521600,,,,,,"m","cm",
1002521651,"7121468",1002521642,,,,,,"m","cm",
1002521792,"7121469",1002521782,,,,,,"m","cm",
1002754475,"7121702",1002754474,,,11.00,11.60,,"m",,
1002754484,"7121702",1002754483,,,10.50,12.29,,"m",,
1002754493,"7121702",1002754492,,,5.50,7.00,,"m",,
1002754502,"7121702",1002754501,,,11.30,12.30,,"m",,
1002754511,"7121702",1002754510,,,6.00,9.00,,"m",,
1002754524,"7121702",1002754514,1,"10",,,"5","m","cm",5.80
1002504801,"7121785",1002504793,,,,,,"ft","inch",
1002504829,"7121787",1002504818,,,,,,"ft","inch",
1002504853,"7121789",1002504846,,,,,,"ft","inch",
1002507003,"7121792",1002506997,,,,,,"ft","inch",
1002507015,"7121793",1002507007,,,,,,"ft","inch",
1002507140,"7121798",1002507129,,,,,,"ft","inch",
1002507182,"7121799",1002507171,,,,,,"ft","inch",
1002507222,"7121800",1002507213,,,,,,"ft","inch",
1002507265,"7121801",1002507253,1,,,,,"ft","inch",
1002507317,"7121802",1002507296,1,,40.00,50.00,"5","ft","inch",1.25
1002507318,"7121802",1002507296,2,,95.00,105.00,"5","ft","inch",1.25
1002507319,"7121802",1002507296,3,,118.00,128.00,"5","ft","inch",1.25
1002507336,"7121803",1002507324,,,,,,"ft","inch",
1002507908,"7121804",1002507896,,,,,,"ft","inch",
1002508066,"7121807",1002508055,,,,,,"ft","inch",
1002508095,"7121808",1002508084,,,,,,"ft","inch",
1002508138,"7121809",1002508126,,,,,,"ft","inch",
1002508269,"7121811",1002508256,,,,,,"ft","inch",
1002508313,"7121812",1002508300,,,,,,"ft","inch",
1002508369,"7121813",1002508359,,,,,,"ft","inch",
1002508924,"7121814",1002508911,,,,,,"ft","inch",
1002508965,"7121815",1002508955,,,,,,"ft","inch",
1002509149,"7121816",1002509138,,,,,,"ft","inch",
1002509318,"7121820",1002509305,,,,,,"ft","inch",
1002509362,"7121821",1002509349,,,,,,"ft","inch",
1002509402,"7121822",1002509393,,,,,,"ft","inch",
1002509447,"7121823",1002509433,,,,,,"ft","inch",
1002509552,"7121824",1002509541,,,,,,"ft","inch",
1002513019,"7121938",1002513004,1,"10",130.00,180.00,"5","ft","inch",1.00
1002513020,"7121938",1002513004,2,"10",250.00,300.00,"5","ft","inch",1.00
1002513134,"7121939",1002513116,1,"10",127.00,177.00,"5","ft","mm",50.00
1002513135,"7121939",1002513116,2,"10",250.00,300.00,"5","ft","mm",50.00
1002755148,"7122189",1002755147,,,0.75,4.58,,"m",,
1002755156,"7122189",1002755155,,,0.75,4.58,,"m",,
1002755164,"7122189",1002755163,,,1.50,5.32,,"m",,
1002755172,"7122189",1002755171,,,1.00,5.12,,"m",,
1002755180,"7122189",1002755179,,,1.00,7.20,,"m",,
1002755192,"7122189",1002755183,1,"10",1.00,5.12,"5","m","cm",4.10
1002521511,"7122207",1002521502,1,"8",7.63,8.54,"1","m","cm",13.97
1002521710,"7122209",1002521703,,,,,,"m","cm",
1002526925,"7122396",1002526917,1,,0.00,22.00,"1","ft","inch",6.00
1002527018,"7122397",1002527010,1,,0.00,22.00,"1","ft","inch",6.00
1002527735,"7122424",1002527727,,,,,,"ft","inch",
1002527757,"7122425",1002527749,,,,,,"ft","inch",
1002527770,"7122426",1002527762,,,,,,"ft","inch",
1002534734,"7122468",1002534724,1,"10",1.22,4.27,"5","m","cm",4.82
1002534796,"7122469",1002534787,1,"10",1.50,4.57,"5","m","cm",4.82
1002534797,"7122469",1002534787,2,,,,,"m","cm",
1002757546,"7122529",1002757545,,,1.22,2.74,,"m",,
1002757555,"7122529",1002757554,,,0.91,2.44,,"m",,
1002757564,"7122529",1002757563,,,0.61,2.13,,"m",,
1002757576,"7122529",1002757567,1,"10",1.50,3.10,"5","m","cm",4.82
1002757589,"7122530",1002757588,,,0.91,2.44,,"m",,
1002757598,"7122530",1002757597,,,0.91,2.44,,"m",,
1002757607,"7122530",1002757606,,,0.91,2.44,,"m",,
1002757619,"7122530",1002757610,1,"10",1.22,2.74,"5","m","cm",4.21
1002757632,"7122534",1002757631,,,1.22,4.27,,"m",,
1002757641,"7122534",1002757640,,,0.61,3.66,,"m",,
1002757650,"7122534",1002757649,,,1.22,2.74,,"m",,
1002757659,"7122534",1002757658,,,0.61,1.50,,"m",,
1002757672,"7122534",1002757662,1,"10",1.83,4.88,"5","m","cm",3.34
1002757685,"7122535",1002757684,,,4.60,7.60,,"m",,
1002757694,"7122535",1002757693,,,8.80,11.80,,"m",,
1002757703,"7122535",1002757702,,,5.00,8.00,,"m",,
1002757712,"7122535",1002757711,,,4.60,7.60,,"m",,
1002757721,"7122535",1002757720,,,3.70,6.70,,"m",,
1002757730,"7122535",1002757729,,,3.00,9.20,,"m",,
1002757739,"7122535",1002757738,,,3.00,9.20,,"m",,
1002757748,"7122535",1002757747,,,3.00,8.50,,"m",,
1002757757,"7122535",1002757756,,,3.00,9.20,,"m",,
1002757766,"7122535",1002757765,,,5.18,8.50,,"m",,
1002757779,"7122535",1002757769,1,"10",,,"5","m","cm",4.00
1002541532,"7122571",1002541519,,,,,,"m","cm",
1002541680,"7122577",1002541666,,,,,,"m","cm",
1002757832,"7122580",1002757831,,,1.70,4.30,,"m",,
1002757841,"7122580",1002757840,,,1.80,4.60,,"m",,
1002757850,"7122580",1002757849,,,1.90,4.70,,"m",,
1002757859,"7122580",1002757858,,,4.60,5.10,,"m",,
1002757868,"7122580",1002757867,,,1.50,4.30,,"m",,
1002757877,"7122580",1002757876,,,4.60,5.10,,"m",,
1002757888,"7122580",1002757880,1,"10",,,"5","m","cm",5.80
1002799566,"7122601",1002799565,,,1.50,4.40,,"m",,
1002799575,"7122601",1002799574,,,5.00,6.80,,"m",,
1002799764,"7122604",1002799763,,,25.20,26.70,,"m",,
1002799773,"7122604",1002799772,,,16.80,19.80,,"m",,
1002799782,"7122604",1002799781,,,33.50,36.60,,"m",,
1002799899,"7122608",1002799898,,,7.83,6.31,,"m",,
1002799909,"7122608",1002799908,,,11.05,9.98,,"m",,
1002758202,"7122609",1002758201,,,4.29,2.76,,"m",,
1002541821,"7122622",1002541809,,,,,,"m","cm",
1002541858,"7122623",1002541844,,,,,,"m","cm",
1002542127,"7122625",1002542120,,,,,,"m","cm",
1002542319,"7122631",1002542309,1,,,,,"m","cm",
1002542358,"7122632",1002542346,,,,,,"m","cm",
1002542394,"7122633",1002542384,,,,,,"m","cm",
1002542488,"7122634",1002542475,,,,,,"m","cm",
1002545340,"7122643",1002545331,,,,,,"m","cm",
1002546762,"7122644",1002546749,,,,,,"m","cm",
1002549259,"7122671",1002549248,1,"10",3.50,5.00,"5","m","cm",5.80
1002549260,"7122671",1002549248,2,"10",6.50,8.30,"5","m","cm",5.80
1002549317,"7122672",1002549310,1,"10",0.40,1.30,"5","m","cm",5.80
1002758502,"7122676",1002758501,,,3.58,4.50,,"m",,
1002758511,"7122676",1002758510,,,3.35,4.87,,"m",,
1002758520,"7122676",1002758519,,,2.13,3.66,,"m",,
1002758529,"7122676",1002758528,,,2.13,3.66,,"m",,
1002758538,"7122676",1002758537,,,2.26,3.78,,"m",,
1002758547,"7122676",1002758546,,,2.03,3.56,,"m",,
1002758556,"7122676",1002758555,,,4.30,5.51,,"m",,
1002758565,"7122676",1002758564,,,3.96,5.30,,"m",,
1002758575,"7122676",1002758568,1,"10",3.58,4.50,"5","m","cm",4.10
1002758602,"7122680",1002758601,,,1.10,4.13,,"m",,
1002758611,"7122680",1002758610,,,0.90,4.58,,"m",,
1002758620,"7122680",1002758619,,,0.90,4.58,,"m",,
1002758629,"7122680",1002758628,,,1.20,5.20,,"m",,
1002758643,"7122680",1002758632,1,"10",1.10,4.13,"5","m","cm",6.00
1002549995,"7122745",1002549984,1,"10",3.96,7.01,"5","m","cm",4.82
1002550010,"7122746",1002550001,1,"10",2.44,5.49,"5","m","cm",4.82
1002550025,"7122747",1002550016,1,"10",8.00,18.00,"5","ft","inch",1.25
1002550174,"7122751",1002550165,1,"10",1.22,4.27,"5","m","cm",4.82
1002550213,"7122752",1002550205,1,"10",0.31,1.22,"5","m","cm",4.21
