"PLUG_ID","WELL_ID","BORE_HOLE_ID","Layer","PLUG_FROM","PLUG_TO","PLUG_DEPTH_UOM"
933109278,"1520935",10042776,1,0.00,38.00,"ft"
933109279,"1520939",10042780,1,0.00,53.00,"ft"
933109280,"1520940",10042781,1,0.00,36.00,"ft"
933109281,"1520941",10042782,1,0.00,18.00,"ft"
933109282,"1520942",10042783,1,0.00,33.00,"ft"
933109283,"1520943",10042784,1,0.00,22.00,"ft"
933109284,"1520943",10042784,2,22.00,64.00,"ft"
933109285,"1520944",10042785,1,0.00,22.00,"ft"
933109286,"1520949",10042790,1,0.00,22.00,"ft"
933109287,"1520951",10042792,1,0.00,22.00,"ft"
933109288,"1520953",10042794,1,0.00,41.00,"ft"
933109289,"1520954",10042795,1,0.00,39.00,"ft"
933109290,"1520955",10042796,1,0.00,39.00,"ft"
933109291,"1520956",10042797,1,0.00,38.00,"ft"
933109292,"1520957",10042798,1,0.00,40.00,"ft"
933109293,"1520966",10042807,1,0.00,35.00,"ft"
933109294,"1520967",10042808,1,0.00,40.00,"ft"
933109295,"1520969",10042810,1,0.00,50.00,"ft"
933109296,"1520973",10042814,1,0.00,162.00,"ft"
933109297,"1520974",10042815,1,0.00,20.00,"ft"
933109298,"1520984",10042825,1,0.00,22.00,"ft"
933109299,"1520985",10042826,1,0.00,21.00,"ft"
933109300,"1520986",10042827,1,0.00,21.00,"ft"
933109301,"1520990",10042831,1,0.00,20.00,"ft"
933109302,"1521009",10042850,1,0.00,35.00,"ft"
933109303,"1521047",10042884,1,0.00,22.00,"ft"
933109304,"1521048",10042885,1,0.00,20.00,"ft"
933109305,"1521049",10042886,1,0.00,18.00,"ft"
933109306,"1521051",10042888,1,0.00,18.00,"ft"
933109307,"1521052",10042889,1,0.00,20.00,"ft"
933109308,"1521053",10042890,1,0.00,18.00,"ft"
933109309,"1521058",10042895,1,0.00,40.00,"ft"
933109310,"1521060",10042897,1,0.00,22.00,"ft"
933109311,"1521061",10042898,1,0.00,44.00,"ft"
933109312,"1521062",10042899,1,0.00,22.00,"ft"
933109313,"1521063",10042900,1,6.00,22.00,"ft"
933109314,"1521064",10042901,1,0.00,24.00,"ft"
933109315,"1521065",10042902,1,0.00,24.00,"ft"
933109316,"1521066",10042903,1,0.00,39.00,"ft"
933109317,"1521067",10042904,1,0.00,39.00,"ft"
933109318,"1521068",10042905,1,8.00,10.00,"ft"
933109319,"1521069",10042906,1,8.00,12.00,"ft"
933109320,"1521070",10042907,1,0.00,39.00,"ft"
933109321,"1521071",10042908,1,0.00,49.00,"ft"
933109322,"1521073",10042910,1,0.00,21.00,"ft"
933109323,"1521074",10042911,1,0.00,70.00,"ft"
933109324,"1521075",10042912,1,0.00,21.00,"ft"
933109325,"1521076",10042913,1,0.00,35.00,"ft"
933109326,"1521077",10042914,1,0.00,19.00,"ft"
933109327,"1521082",10042919,1,17.00,39.00,"ft"
933109328,"1521084",10042921,1,0.00,20.00,"ft"
933109329,"1521085",10042922,1,8.00,12.00,"ft"
933109330,"1521090",10042927,1,260.00,263.00,"ft"
933109331,"1521100",10042937,1,5.00,22.00,"ft"
933109332,"1521101",10042938,1,0.00,20.00,"ft"
933109333,"1521102",10042939,1,0.00,26.00,"ft"
933109334,"1521104",10042941,1,0.00,20.00,"ft"
933109335,"1521106",10042943,1,0.00,40.00,"ft"
933109336,"1521107",10042944,1,0.00,25.00,"ft"
933109337,"1521108",10042945,1,4.00,44.00,"ft"
933109338,"1521109",10042946,1,4.00,44.00,"ft"
933109339,"1521113",10042949,1,5.00,22.00,"ft"
933109340,"1521119",10042955,1,0.00,44.00,"ft"
933109341,"1521120",10042956,1,0.00,44.00,"ft"
933109342,"1521121",10042957,1,7.00,68.00,"ft"
933109343,"1521122",10042958,1,0.00,21.00,"ft"
933109344,"1521123",10042959,1,0.00,40.00,"ft"
933109345,"1521124",10042960,1,0.00,48.00,"ft"
933109346,"1521125",10042961,1,7.00,21.00,"ft"
933109347,"1521126",10042962,1,12.00,20.00,"ft"
933109348,"1521128",10042964,1,5.00,16.00,"ft"
933109349,"1521129",10042965,1,0.00,30.00,"ft"
933109350,"1521129",10042965,2,30.00,32.00,"ft"
933109351,"1521130",10042966,1,0.00,30.00,"ft"
933109352,"1521131",10042967,1,0.00,30.00,"ft"
933109353,"1521132",10042968,1,0.00,30.00,"ft"
933109354,"1521133",10042969,1,0.00,20.00,"ft"
933109355,"1521133",10042969,2,25.00,26.00,"ft"
933109356,"1521154",10042990,1,0.00,24.00,"ft"
933109357,"1521155",10042991,1,0.00,36.00,"ft"
933109358,"1521189",10043025,1,0.00,25.00,"ft"
933109359,"1521274",10043096,1,0.00,30.00,"ft"
933109360,"1521275",10043097,1,8.00,22.00,"ft"
933109361,"1521283",10043105,1,0.00,35.00,"ft"
933109362,"1521283",10043105,2,0.00,70.00,"ft"
933109363,"1521285",10043107,1,0.00,22.00,"ft"
933109364,"1521289",10043111,1,8.00,40.00,"ft"
933109365,"1521290",10043112,1,8.00,40.00,"ft"
933109366,"1521294",10043116,1,0.00,20.00,"ft"
933109367,"1521312",10043134,1,0.00,24.00,"ft"
933109368,"1521313",10043135,1,0.00,20.00,"ft"
933109369,"1521317",10043139,1,0.00,21.00,"ft"
933109370,"1521321",10043143,1,0.00,38.00,"ft"
933109371,"1521322",10043144,1,0.00,24.00,"ft"
933109372,"1521323",10043145,1,0.00,25.00,"ft"
933109373,"1521324",10043146,1,0.00,40.00,"ft"
933109374,"1521325",10043147,1,0.00,38.00,"ft"
933109375,"1521326",10043148,1,0.00,22.00,"ft"
933109376,"1521327",10043149,1,0.00,40.00,"ft"
933109377,"1521328",10043150,1,0.00,38.00,"ft"
933109378,"1521329",10043151,1,0.00,38.00,"ft"
933109379,"1521330",10043152,1,0.00,38.00,"ft"
933109380,"1521331",10043153,1,0.00,38.00,"ft"
933109381,"1521332",10043154,1,0.00,30.00,"ft"
933109382,"1521333",10043155,1,0.00,38.00,"ft"
933109383,"1521334",10043156,1,0.00,30.00,"ft"
933109384,"1521335",10043157,1,0.00,38.00,"ft"
933109385,"1521336",10043158,1,0.00,51.00,"ft"
933109386,"1521337",10043159,1,0.00,56.00,"ft"
933109387,"1521338",10043160,1,0.00,56.00,"ft"
933109388,"1521339",10043161,1,0.00,50.00,"ft"
933109389,"1521340",10043162,1,0.00,56.00,"ft"
933109390,"1521340",10043162,2,55.00,60.00,"ft"
933109391,"1521341",10043163,1,0.00,55.00,"ft"
933109392,"1521355",10043177,1,0.00,24.00,"ft"
933109393,"1521356",10043178,1,0.00,22.00,"ft"
933109394,"1521357",10043179,1,0.00,22.00,"ft"
933109395,"1521358",10043180,1,0.00,90.00,"ft"
933109396,"1521358",10043180,2,90.00,123.00,"ft"
933109397,"1521359",10043181,1,0.00,22.00,"ft"
933109398,"1521360",10043182,1,0.00,20.00,"ft"
933109399,"1521361",10043183,1,0.00,33.00,"ft"
933109400,"1521362",10043184,1,5.00,30.00,"ft"
933109401,"1521363",10043185,1,8.00,41.00,"ft"
933109402,"1521364",10043186,1,0.00,22.00,"ft"
933109403,"1521365",10043187,1,0.00,20.00,"ft"
933109404,"1521366",10043188,1,0.00,20.00,"ft"
933109405,"1521367",10043189,1,0.00,12.00,"ft"
933109406,"1521367",10043189,2,125.00,160.00,"ft"
933109407,"1521368",10043190,1,0.00,20.00,"ft"
933109408,"1521369",10043191,1,0.00,20.00,"ft"
933109409,"1521370",10043192,1,0.00,20.00,"ft"
933109410,"1521371",10043193,1,0.00,20.00,"ft"
933109411,"1521371",10043193,2,20.00,71.00,"ft"
933109412,"1521372",10043194,1,0.00,23.00,"ft"
933109413,"1521373",10043195,1,0.00,44.00,"ft"
933109414,"1521375",10043197,1,0.00,19.00,"ft"
933109415,"1521377",10043199,1,0.00,18.00,"ft"
933109416,"1521378",10043200,1,0.00,20.00,"ft"
933109417,"1521379",10043201,1,0.00,22.00,"ft"
933109418,"1521380",10043202,1,0.00,22.00,"ft"
933109419,"1521382",10043204,1,0.00,30.00,"ft"
933109420,"1521383",10043205,1,0.00,8.00,"ft"
933109421,"1521384",10043206,1,0.00,20.00,"ft"
933109422,"1521385",10043207,1,0.00,20.00,"ft"
933109423,"1521386",10043208,1,0.00,57.00,"ft"
933109424,"1521387",10043209,1,0.00,44.00,"ft"
933109425,"1521388",10043210,1,0.00,20.00,"ft"
933109426,"1521389",10043211,1,0.00,22.00,"ft"
933109427,"1521390",10043212,1,0.00,20.00,"ft"
933109428,"1521390",10043212,2,20.00,37.00,"ft"
933109429,"1521391",10043213,1,4.00,59.00,"ft"
933109430,"1521392",10043214,1,0.00,22.00,"ft"
933109431,"1521393",10043215,1,0.00,21.00,"ft"
933109432,"1521394",10043216,1,0.00,50.00,"ft"
933109433,"1521395",10043217,1,0.00,71.00,"ft"
933109434,"1521396",10043218,1,0.00,52.00,"ft"
933109435,"1521397",10043219,1,0.00,38.00,"ft"
933109436,"1521398",10043220,1,0.00,20.00,"ft"
933109437,"1521399",10043221,1,0.00,20.00,"ft"
933109438,"1521400",10043222,1,0.00,20.00,"ft"
933109439,"1521401",10043223,1,0.00,20.00,"ft"
933109440,"1521402",10043224,1,0.00,20.00,"ft"
933109441,"1521403",10043225,1,0.00,20.00,"ft"
933109442,"1521404",10043226,1,0.00,23.00,"ft"
933109443,"1521405",10043227,1,0.00,19.00,"ft"
933109444,"1521406",10043228,1,8.00,23.00,"ft"
933109445,"1521407",10043229,1,0.00,62.00,"ft"
933109446,"1521408",10043230,1,0.00,20.00,"ft"
933109447,"1521409",10043231,1,0.00,21.00,"ft"
933109448,"1521410",10043232,1,0.00,25.00,"ft"
933109450,"1521412",10043234,1,0.00,38.00,"ft"
933109451,"1521413",10043235,1,0.00,20.00,"ft"
933109452,"1521414",10043236,1,0.00,20.00,"ft"
933109453,"1521415",10043237,1,0.00,20.00,"ft"
933109454,"1521416",10043238,1,8.00,21.00,"ft"
933109455,"1521420",10043242,1,0.00,44.00,"ft"
933109456,"1521421",10043243,1,0.00,20.00,"ft"
933109457,"1521422",10043244,1,0.00,90.00,"ft"
933109458,"1521423",10043245,1,0.00,60.00,"ft"
933109459,"1521424",10043246,1,0.00,15.00,"ft"
933109460,"1521425",10043247,1,0.00,22.00,"ft"
933109461,"1521431",10043253,1,0.00,20.00,"ft"
933109462,"1521432",10043254,1,4.00,22.00,"ft"
933109463,"1521435",10043257,1,0.00,21.00,"ft"
933109464,"1521437",10043259,1,0.00,20.00,"ft"
933109465,"1521438",10043260,1,4.00,139.00,"ft"
933109466,"1521439",10043261,1,0.00,20.00,"ft"
933109467,"1521440",10043262,1,0.00,20.00,"ft"
933109468,"1521441",10043263,1,0.00,20.00,"ft"
933109469,"1521451",10043273,1,0.00,40.00,"ft"
933109470,"1521452",10043274,1,0.00,24.00,"ft"
933109471,"1521454",10043276,1,0.00,40.00,"ft"
933109472,"1521461",10043283,1,0.00,45.00,"ft"
933109473,"1521462",10043284,1,5.00,25.00,"ft"
933109474,"1521463",10043285,1,5.00,25.00,"ft"
933109475,"1521464",10043286,1,0.00,20.00,"ft"
933109476,"1521470",10043292,1,0.00,25.00,"ft"
933109477,"1521471",10043293,1,0.00,25.00,"ft"
933109478,"1521480",10043302,1,3.00,21.00,"ft"
933109479,"1521481",10043303,1,0.00,21.00,"ft"
933109480,"1521482",10043304,1,0.00,42.00,"ft"
933109481,"1521487",10043309,1,0.00,20.00,"ft"
933109482,"1521488",10043310,1,0.00,20.00,"ft"
933109483,"1521489",10043311,1,0.00,22.00,"ft"
933109484,"1521490",10043312,1,0.00,20.00,"ft"
933109485,"1521491",10043313,1,0.00,22.00,"ft"
933109486,"1521492",10043314,1,0.00,22.00,"ft"
933109487,"1521495",10043317,1,0.00,80.00,"ft"
933109488,"1521497",10043319,1,0.00,25.00,"ft"
933109489,"1521507",10043329,1,10.00,20.00,"ft"
933109490,"1521508",10043330,1,0.00,80.00,"ft"
933109491,"1521509",10043331,1,10.00,20.00,"ft"
933109492,"1521510",10043332,1,0.00,20.00,"ft"
933109493,"1521511",10043333,1,0.00,25.00,"ft"
933109494,"1521512",10043334,1,0.00,24.00,"ft"
933109495,"1521513",10043335,1,0.00,41.00,"ft"
933109496,"1521514",10043336,1,0.00,28.00,"ft"
933109497,"1521515",10043337,1,10.00,25.00,"ft"
933109498,"1521516",10043338,1,0.00,20.00,"ft"
933109499,"1521526",10043348,1,0.00,40.00,"ft"
933109500,"1521527",10043349,1,0.00,21.00,"ft"
933109501,"1521528",10043350,1,0.00,59.00,"ft"
933109502,"1521529",10043351,1,0.00,57.00,"ft"
933109503,"1521530",10043352,1,0.00,58.00,"ft"
933109504,"1521531",10043353,1,0.00,59.00,"ft"
933109505,"1521532",10043354,1,0.00,54.00,"ft"
933109506,"1521533",10043355,1,0.00,53.00,"ft"
933109507,"1521534",10043356,1,0.00,34.00,"ft"
933109508,"1521550",10043372,1,0.00,20.00,"ft"
933109509,"1521551",10043373,1,0.00,20.00,"ft"
933109510,"1521552",10043374,1,0.00,20.00,"ft"
933109511,"1521553",10043375,1,0.00,20.00,"ft"
933109512,"1521554",10043376,1,12.00,20.00,"ft"
933109513,"1521555",10043377,1,0.00,38.00,"ft"
933109514,"1521556",10043378,1,0.00,20.00,"ft"
933109515,"1521557",10043379,1,0.00,49.00,"ft"
933109516,"1521558",10043380,1,0.00,22.00,"ft"
933109517,"1521559",10043381,1,7.00,125.00,"ft"
933109518,"1521561",10043383,1,0.00,20.00,"ft"
933109519,"1521562",10043384,1,0.00,20.00,"ft"
933109520,"1521563",10043385,1,0.00,40.00,"ft"
933109521,"1521564",10043386,1,0.00,41.00,"ft"
933109522,"1521565",10043387,1,0.00,40.00,"ft"
933109523,"1521566",10043388,1,0.00,30.00,"ft"
933109524,"1521567",10043389,1,0.00,20.00,"ft"
933109525,"1521568",10043390,1,0.00,20.00,"ft"
933109526,"1521579",10043401,1,0.00,30.00,"ft"
933109527,"1521580",10043402,1,0.00,42.00,"ft"
933109528,"1521581",10043403,1,0.00,41.00,"ft"
933109529,"1521603",10043425,1,0.00,20.00,"ft"
933109530,"1521610",10043432,1,0.00,22.00,"ft"
933109531,"1521611",10043433,1,0.00,20.00,"ft"
933109532,"1521611",10043433,2,20.00,24.00,"ft"
933109533,"1521612",10043434,1,0.00,20.00,"ft"
933109534,"1521638",10043460,1,0.00,32.00,"ft"
933109535,"1521639",10043461,1,0.00,31.00,"ft"
933109536,"1521662",10043484,1,0.00,22.00,"ft"
933109537,"1521665",10043487,1,0.00,22.00,"ft"
933109538,"1521706",10043523,1,0.00,24.00,"ft"
933109539,"1521707",10043524,1,0.00,38.00,"ft"
933109540,"1521708",10043525,1,0.00,38.00,"ft"
933109541,"1521709",10043526,1,0.00,38.00,"ft"
933109542,"1521710",10043527,1,0.00,38.00,"ft"
933109543,"1521711",10043528,1,0.00,25.00,"ft"
933109544,"1521712",10043529,1,0.00,26.00,"ft"
933109545,"1521713",10043530,1,0.00,25.00,"ft"
933109546,"1521714",10043531,1,0.00,35.00,"ft"
933109547,"1521715",10043532,1,0.00,38.00,"ft"
933109548,"1521716",10043533,1,0.00,25.00,"ft"
933109549,"1521718",10043535,1,0.00,38.00,"ft"
933109550,"1521727",10043544,1,0.00,46.00,"ft"
933109551,"1521741",10043558,1,5.00,38.00,"ft"
933109552,"1521742",10043559,1,4.00,24.00,"ft"
933109553,"1521743",10043560,1,0.00,20.00,"ft"
933109554,"1521744",10043561,1,0.00,60.00,"ft"
933109555,"1521745",10043562,1,0.00,40.00,"ft"
933109556,"1521746",10043563,1,0.00,20.00,"ft"
933109557,"1521747",10043564,1,0.00,32.00,"ft"
933109558,"1521748",10043565,1,0.00,20.00,"ft"
933109559,"1521749",10043566,1,0.00,20.00,"ft"
933109560,"1521750",10043567,1,0.00,20.00,"ft"
933109561,"1521751",10043568,1,0.00,20.00,"ft"
933109562,"1521752",10043569,1,0.00,30.00,"ft"
933109563,"1521753",10043570,1,0.00,20.00,"ft"
933109564,"1521754",10043571,1,0.00,20.00,"ft"
933109565,"1521755",10043572,1,0.00,36.00,"ft"
933109566,"1521756",10043573,1,0.00,20.00,"ft"
933109567,"1521764",10043580,1,0.00,18.00,"ft"
933109568,"1521765",10043581,1,0.00,22.00,"ft"
933109569,"1521766",10043582,1,0.00,40.00,"ft"
933109570,"1521767",10043583,1,0.00,20.00,"ft"
933109571,"1521768",10043584,1,0.00,20.00,"ft"
933109572,"1521769",10043585,1,0.00,108.00,"ft"
933109573,"1521770",10043586,1,0.00,21.00,"ft"
933109574,"1521771",10043587,1,0.00,35.00,"ft"
933109575,"1521772",10043588,1,0.00,22.00,"ft"
933109576,"1521774",10043590,1,0.00,22.00,"ft"
933109577,"1521775",10043591,1,0.00,20.00,"ft"
933109578,"1521776",10043592,1,0.00,20.00,"ft"
933109579,"1521781",10043597,1,6.00,22.00,"ft"
933109580,"1521782",10043598,1,0.00,65.00,"ft"
933109581,"1521783",10043599,1,0.00,22.00,"ft"
933109582,"1521784",10043600,1,0.00,30.00,"ft"
933109583,"1521785",10043601,1,0.00,29.00,"ft"
933109584,"1521786",10043602,1,0.00,20.00,"ft"
933109585,"1521787",10043603,1,0.00,22.00,"ft"
933109586,"1521788",10043604,1,0.00,20.00,"ft"
933109587,"1521789",10043605,1,0.00,20.00,"ft"
933109588,"1521790",10043606,1,0.00,51.00,"ft"
933109589,"1521791",10043607,1,0.00,37.00,"ft"
933109590,"1521792",10043608,1,0.00,45.00,"ft"
933109591,"1521793",10043609,1,0.00,62.00,"ft"
933109592,"1521794",10043610,1,5.00,20.00,"ft"
933109593,"1521795",10043611,1,1.00,6.00,"ft"
933109594,"1521796",10043612,1,3.00,12.00,"ft"
933109595,"1521797",10043613,1,8.00,20.00,"ft"
933109596,"1521798",10043614,1,0.00,40.00,"ft"
933109597,"1521799",10043615,1,0.00,25.00,"ft"
933109598,"1521800",10043616,1,10.00,42.00,"ft"
933109599,"1521801",10043617,1,0.00,24.00,"ft"
933109600,"1521803",10043619,1,0.00,25.00,"ft"
933109601,"1521804",10043620,1,4.00,22.00,"ft"
933109602,"1521805",10043621,1,0.00,27.00,"ft"
933109603,"1521806",10043622,1,0.00,37.00,"ft"
933109604,"1521809",10043625,1,0.00,40.00,"ft"
933109605,"1521810",10043626,1,0.00,39.00,"ft"
933109606,"1521817",10043630,1,0.00,20.00,"ft"
933109607,"1521818",10043631,1,0.00,20.00,"ft"
933109608,"1521819",10043632,1,0.00,20.00,"ft"
933109609,"1521822",10043635,1,0.00,20.00,"ft"
933109610,"1521825",10043638,1,0.00,21.00,"ft"
933109611,"1521826",10043639,1,0.00,125.00,"ft"
933109612,"1521827",10043640,1,0.00,20.00,"ft"
933109613,"1521828",10043641,1,0.00,20.00,"ft"
933109614,"1521833",10043646,1,0.00,22.00,"ft"
933109615,"1521834",10043647,1,5.00,25.00,"ft"
933109616,"1521835",10043648,1,0.00,20.00,"ft"
933109617,"1521836",10043649,1,8.00,20.00,"ft"
933109618,"1521843",10043656,1,0.00,42.00,"ft"
933109619,"1521855",10043668,1,0.00,21.00,"ft"
933109620,"1521856",10043669,1,8.00,50.00,"ft"
933109621,"1521875",10043688,1,8.00,20.00,"ft"
933109622,"1521885",10043698,1,5.00,70.00,"ft"
933109623,"1521886",10043699,1,0.00,24.00,"ft"
933109624,"1521905",10043718,1,0.00,20.00,"ft"
933109625,"1521906",10043719,1,0.00,21.00,"ft"
933109626,"1521907",10043720,1,0.00,20.00,"ft"
933109627,"1521908",10043721,1,0.00,20.00,"ft"
933109628,"1521909",10043722,1,0.00,20.00,"ft"
933109629,"1521910",10043723,1,0.00,30.00,"ft"
933109630,"1521911",10043724,1,0.00,21.00,"ft"
933109631,"1521916",10043729,1,0.00,20.00,"ft"
933109632,"1521918",10043731,1,0.00,25.00,"ft"
933109633,"1521919",10043732,1,0.00,20.00,"ft"
933109634,"1521920",10043733,1,0.00,22.00,"ft"
933109635,"1521921",10043734,1,0.00,20.00,"ft"
933109636,"1521922",10043735,1,0.00,19.00,"ft"
933109637,"1521923",10043736,1,0.00,21.00,"ft"
933109638,"1521924",10043737,1,0.00,22.00,"ft"
933109639,"1521925",10043738,1,0.00,20.00,"ft"
933109640,"1521926",10043739,1,0.00,21.00,"ft"
933109641,"1521928",10043741,1,0.00,20.00,"ft"
933109642,"1521929",10043742,1,0.00,25.00,"ft"
933109643,"1521930",10043743,1,7.00,20.00,"ft"
933109644,"1521931",10043744,1,0.00,30.00,"ft"
933109645,"1521931",10043744,2,30.00,50.00,"ft"
933109646,"1521932",10043745,1,0.00,30.00,"ft"
933109647,"1521932",10043745,2,30.00,60.00,"ft"
933109648,"1521933",10043746,1,0.00,20.00,"ft"
933109649,"1521934",10043747,1,0.00,20.00,"ft"
933109650,"1521935",10043748,1,0.00,18.00,"ft"
933109651,"1521941",10043754,1,0.00,22.00,"ft"
933109652,"1521942",10043755,1,4.00,22.00,"ft"
933109653,"1521943",10043756,1,0.00,102.00,"ft"
933109654,"1521948",10043761,1,0.00,21.00,"ft"
933109655,"1521949",10043762,1,0.00,21.00,"ft"
933109656,"1521952",10043765,1,0.00,22.00,"ft"
933109657,"1521964",10043777,1,0.00,42.00,"ft"
933109658,"1521965",10043778,1,0.00,47.00,"ft"
933109659,"1521966",10043779,1,0.00,51.00,"ft"
933109660,"1521967",10043780,1,0.00,42.00,"ft"
933109661,"1521968",10043781,1,0.00,52.00,"ft"
933109662,"1521969",10043782,1,0.00,56.00,"ft"
933109663,"1521970",10043783,1,0.00,42.00,"ft"
933109664,"1521971",10043784,1,0.00,55.00,"ft"
933109665,"1521972",10043785,1,0.00,58.00,"ft"
933109666,"1521973",10043786,1,0.00,57.00,"ft"
933109667,"1521974",10043787,1,0.00,63.00,"ft"
933109668,"1521975",10043788,1,0.00,21.00,"ft"
933109669,"1521976",10043789,1,0.00,36.00,"ft"
933109670,"1521977",10043790,1,0.00,36.00,"ft"
933109671,"1521978",10043791,1,0.00,22.00,"ft"
933109672,"1521979",10043792,1,4.00,25.00,"ft"
933109673,"1521980",10043793,1,0.00,28.00,"ft"
933109674,"1521981",10043794,1,0.00,25.00,"ft"
933109675,"1521991",10043804,1,0.00,30.00,"ft"
933109676,"1521993",10043806,1,0.00,21.00,"ft"
933109677,"1521994",10043807,1,0.00,15.00,"ft"
933109678,"1521995",10043808,1,0.00,20.00,"ft"
933109679,"1521996",10043809,1,0.00,20.00,"ft"
933109680,"1521997",10043810,1,0.00,44.00,"ft"
933109681,"1521998",10043811,1,0.00,20.00,"ft"
933109682,"1521999",10043812,1,0.00,20.00,"ft"
933109683,"1522000",10043813,1,0.00,42.00,"ft"
933109684,"1522001",10043814,1,0.00,20.00,"ft"
933109685,"1522002",10043815,1,0.00,20.00,"ft"
933109686,"1522003",10043816,1,0.00,20.00,"ft"
933109687,"1522004",10043817,1,10.00,30.00,"ft"
933109688,"1522005",10043818,1,10.00,30.00,"ft"
933109689,"1522017",10043830,1,2.00,20.00,"ft"
933109690,"1522019",10043832,1,0.00,168.00,"ft"
933109691,"1522020",10043833,1,0.00,162.00,"ft"
933109692,"1522021",10043834,1,0.00,166.00,"ft"
933109693,"1522022",10043835,1,0.00,21.00,"ft"
933109694,"1522023",10043836,1,0.00,21.00,"ft"
933109695,"1522024",10043837,1,0.00,23.00,"ft"
933109696,"1522025",10043838,1,0.00,20.00,"ft"
933109697,"1522026",10043839,1,0.00,40.00,"ft"
933109698,"1522027",10043840,1,0.00,35.00,"ft"
933109699,"1522029",10043842,1,10.00,35.00,"ft"
933109700,"1522031",10043844,1,0.00,22.00,"ft"
933109701,"1522032",10043845,1,4.00,24.00,"ft"
933109702,"1522033",10043846,1,0.00,26.00,"ft"
933109703,"1522034",10043847,1,0.00,42.00,"ft"
933109704,"1522035",10043848,1,0.00,50.00,"ft"
933109705,"1522036",10043849,1,0.00,54.00,"ft"
933109706,"1522037",10043850,1,0.00,52.00,"ft"
933109707,"1522038",10043851,1,0.00,20.00,"ft"
933109708,"1522038",10043851,2,20.00,51.00,"ft"
933109709,"1522039",10043852,1,0.00,47.00,"ft"
933109710,"1522040",10043853,1,8.00,20.00,"ft"
933109711,"1522041",10043854,1,8.00,40.00,"ft"
933109712,"1522042",10043855,1,8.00,40.00,"ft"
933109713,"1522043",10043856,1,0.00,20.00,"ft"
933109714,"1522044",10043857,1,0.00,20.00,"ft"
933109715,"1522046",10043859,1,8.00,22.00,"ft"
933109716,"1522047",10043860,1,5.00,20.00,"ft"
933109717,"1522048",10043861,1,15.00,20.00,"ft"
933109718,"1522049",10043862,1,5.00,12.00,"ft"
933109719,"1522050",10043863,1,0.00,12.00,"ft"
933109720,"1522051",10043864,1,0.00,12.00,"ft"
933109721,"1522052",10043865,1,0.00,12.00,"ft"
933109722,"1522053",10043866,1,0.00,20.00,"ft"
933109723,"1522054",10043867,1,0.00,15.00,"ft"
933109724,"1522108",10043921,1,0.00,20.00,"ft"
933109725,"1522109",10043922,1,0.00,20.00,"ft"
933109726,"1522110",10043923,1,0.00,24.00,"ft"
933109727,"1522111",10043924,1,0.00,50.00,"ft"
933109728,"1522112",10043925,1,0.00,26.00,"ft"
933109729,"1522113",10043926,1,0.00,28.00,"ft"
933109730,"1522114",10043927,1,28.00,0.00,"ft"
933109731,"1522115",10043928,1,0.00,24.00,"ft"
933109732,"1522116",10043929,1,0.00,24.00,"ft"
933109733,"1522117",10043930,1,0.00,24.00,"ft"
933109734,"1522118",10043931,1,0.00,25.00,"ft"
