"FORMATION_ID","BORE_HOLE_ID","WELL_ID","LAYER","COLOR","MAT1","MAT2","MAT3","FORMATION_TOP_DEPTH","FORMATION_END_DEPTH","FORMATION_END_DEPTH_UOM"
1005608003,1005492636,"7244952",2,"3","05",,"85",3.63,16.66,"m"
1005608004,1005492636,"7244952",3,"2","11","28","85",16.66,18.18,"m"
1005608005,1005492636,"7244952",4,"2","15","17","73",18.18,42.42,"m"
1005562451,1005499641,"7245111",1,"6","10",,,0.00,1.50,"m"
1005562452,1005499641,"7245111",2,"8","10",,,1.50,4.27,"m"
1005562475,1005499644,"7245112",1,"6","28","11",,0.00,1.50,"m"
1005562476,1005499644,"7245112",2,"6","10",,,1.50,3.66,"m"
1005562477,1005499644,"7245112",3,"8","10",,,3.66,4.57,"m"
1005562502,1005499647,"7245113",1,"6","28",,,0.00,1.83,"m"
1005562503,1005499647,"7245113",2,"6","10",,,1.83,3.66,"m"
1005562504,1005499647,"7245113",3,"6","10",,"91",3.66,6.71,"m"
1005562515,1005499650,"7245114",1,"6","28","11",,0.00,1.83,"m"
1005562516,1005499650,"7245114",2,"6","10",,,1.83,3.66,"m"
1005562517,1005499650,"7245114",3,"8","10",,,3.66,4.57,"m"
1005562528,1005499653,"7245115",1,"6","28","11",,0.00,1.83,"m"
1005562529,1005499653,"7245115",2,"6","10",,,1.83,4.88,"m"
1005562530,1005499653,"7245115",3,"2","05",,,4.88,6.71,"m"
1005562554,1005499656,"7245116",1,"8","11","28","77",0.00,0.61,"m"
1005562555,1005499656,"7245116",2,"6","28","11","73",0.61,3.66,"m"
1005562556,1005499656,"7245116",3,"6","05","06","85",3.66,4.27,"m"
1005562557,1005499656,"7245116",4,"2","05","06","85",4.27,6.10,"m"
1005562760,1005499677,"7245123",1,"2",,,"68",0.00,2.00,"ft"
1005562761,1005499677,"7245123",2,"2","11","28","68",2.00,3.00,"ft"
1005562762,1005499677,"7245123",3,"6","05","06","68",3.00,8.00,"ft"
1005562763,1005499677,"7245123",4,"2","05","06","85",8.00,14.00,"ft"
1005562764,1005499677,"7245123",5,"2","05","06","85",14.00,16.00,"ft"
1005562776,1005499680,"7245124",1,"6","28","11","06",0.00,3.00,"ft"
1005562777,1005499680,"7245124",2,"6","05","06","28",3.00,6.00,"ft"
1005562778,1005499680,"7245124",3,"2","05","06","85",6.00,14.00,"ft"
1005562790,1005499683,"7245125",1,"6","28","11","06",0.00,3.00,"ft"
1005562791,1005499683,"7245125",2,"6","05","06","85",3.00,6.00,"ft"
1005562792,1005499683,"7245125",3,"2","05","06","85",6.00,9.00,"ft"
1005562804,1005499686,"7245126",1,"6","28","06","11",0.00,3.00,"ft"
1005562805,1005499686,"7245126",2,"6","05","06","85",3.00,6.00,"ft"
1005562806,1005499686,"7245126",3,"2","05","06","85",6.00,14.00,"ft"
1005562818,1005499689,"7245127",1,"6","28","11","73",0.00,2.00,"ft"
1005562819,1005499689,"7245127",2,"6","28","85","91",2.00,10.00,"ft"
1005562820,1005499689,"7245127",3,"2","05","06","85",10.00,20.00,"ft"
1005562832,1005499692,"7245128",1,"2","11",,"68",0.00,2.00,"ft"
1005562833,1005499692,"7245128",2,"2","05","06","85",2.00,13.00,"ft"
1005562834,1005499692,"7245128",3,"2","05","06","85",13.00,18.00,"ft"
1005562846,1005499695,"7245129",1,"2","11",,"68",0.00,2.00,"ft"
1005562847,1005499695,"7245129",2,"2","05","06","85",2.00,13.00,"ft"
1005562848,1005499695,"7245129",3,,"05","06","91",13.00,,"ft"
1005681004,1005514317,"7245510",1,"2","18","74","15",0.00,180.00,"ft"
1005681040,1005514363,"7245511",1,"6","28","01",,0.00,7.00,"ft"
1005681041,1005514363,"7245511",2,"2","15","74","17",7.00,140.00,"ft"
1005638649,1005537695,"7245882",1,,"28","11",,0.00,1.07,"m"
1005638650,1005537695,"7245882",2,"6","05","92",,1.07,4.57,"m"
1005638651,1005537695,"7245882",3,"6","05",,,4.57,5.79,"m"
1005638652,1005537695,"7245882",4,"2","05",,,5.79,8.73,"m"
1005638653,1005537695,"7245882",5,"2","28","84","11",8.73,13.92,"m"
1005638654,1005537695,"7245882",6,"2","28","84","11",13.92,15.34,"m"
1005638655,1005537695,"7245882",7,"2","15","26",,15.34,17.07,"m"
1005651858,1005538689,"7245900",1,"6","05","73",,0.00,3.40,"m"
1005651859,1005538689,"7245900",2,"2","05","85",,3.40,17.20,"m"
1005651860,1005538689,"7245900",3,"2","11","28","79",17.20,19.50,"m"
1005651861,1005538689,"7245900",4,"2","15","74",,19.50,25.60,"m"
1005652005,1005538692,"7245901",1,"6","05","73",,0.00,3.40,"m"
1005652006,1005538692,"7245901",2,"2","05","85",,3.40,17.20,"m"
1005652007,1005538692,"7245901",3,"2","11","12","28",17.20,19.80,"m"
1005652008,1005538692,"7245901",4,"2","15","74",,19.80,24.90,"m"
1005652258,1005538747,"7245907",1,"6","02",,,0.00,6.00,"ft"
1005652259,1005538747,"7245907",2,"6","05","01",,6.00,10.00,"ft"
1005652260,1005538747,"7245907",3,"2","05","06","91",10.00,20.90,"ft"
1005652270,1005538750,"7245908",1,"6","02",,,0.00,4.00,"ft"
1005652271,1005538750,"7245908",2,"6","05","06","11",4.00,10.00,"ft"
1005652272,1005538750,"7245908",3,"2","05","06","91",10.00,22.00,"ft"
1005652321,1005538753,"7245909",1,"6","02",,,0.00,8.00,"ft"
1005652322,1005538753,"7245909",2,"6","05","06",,8.00,10.00,"ft"
1005652323,1005538753,"7245909",3,"2","05","06","91",10.00,18.00,"ft"
1005652324,1005538753,"7245909",4,,"26",,,18.00,18.16,"ft"
1005652455,1005538756,"7245910",1,"6","02",,,0.00,6.00,"ft"
1005652456,1005538756,"7245910",2,"6","05","84",,6.00,10.00,"ft"
1005652457,1005538756,"7245910",3,"2","05","06","91",10.00,18.00,"ft"
1005652458,1005538756,"7245910",4,,"26",,,18.00,18.00,"ft"
1005652468,1005538759,"7245911",1,"6","02",,,0.00,6.00,"ft"
1005652469,1005538759,"7245911",2,"6","05","06",,6.00,10.00,"ft"
1005652470,1005538759,"7245911",3,"2","05","06","91",10.00,23.00,"ft"
1005688964,1005540697,"7246005",1,"2","11","10","79",0.00,5.00,"ft"
1005688965,1005540697,"7246005",2,"6","01","74",,5.00,35.00,"ft"
1005688966,1005540697,"7246005",3,"2","05",,,35.00,50.00,"ft"
1005689065,1005540703,"7246007",1,"6","05","06","12",0.00,4.60,"m"
1005689066,1005540703,"7246007",2,"6","17","74",,4.60,16.70,"m"
1005690913,1005541281,"7246031",1,"6","02","85",,0.00,0.31,"m"
1005690914,1005541281,"7246031",2,"2","05","06","85",0.31,1.22,"m"
1005690915,1005541281,"7246031",3,"8","05","06","85",1.22,2.13,"m"
1005690916,1005541281,"7246031",4,"2","05","06","85",2.13,4.57,"m"
